order_id,has_customization,special_instructions,nlp_penalty_sec,packaging_overhead_sec,item_complexity_base_sec,complexity_delta_sec
1688,True,Make the tikka well done | Need extra tissue and cutlery | Use only mustard oil,45,0,10,55
8315,True,Use only mustard oil | Extra raita on the side,22,0,5,27
17574,False,,0,0,5,0
1696,False,,0,0,10,0
8318,False,,0,0,5,0
1942,True,"Charred tandoori finish | Separate dal and rice, extra papad, no pickle",45,8,10,63
1607,True,"Half portion butter chicken, double naan, raita side | Separate dal and rice, extra papad, no pickle",57,8,10,75
615,False,,0,0,10,0
1978,False,,0,0,10,0
628,True,Extra cheese on top | Make the tikka well done | Separate packaging for each item,63,8,10,81
2002,False,,0,0,10,0
17604,True,"Medium spice level | Separate packaging for each item | Separate dal and rice, extra papad, no pickle",42,0,5,47
1980,True,Add paneer tikka as extra,30,0,10,40
692,False,,0,0,10,0
783,True,Double wrap the paratha,15,0,10,25
8323,True,Jain preparation no onion no garlic | Separate packaging for each item,80,0,5,85
2014,False,,0,0,10,0
17605,False,,0,0,5,0
8325,True,Double wrap the paratha | Make it extra spicy,30,0,5,35
1868,True,Sugar free dessert,15,0,10,25
8339,True,No spice at all please | Jain preparation no onion no garlic | Add extra butter on naan,90,0,5,95
1916,False,,0,0,10,0
8340,True,"Half portion butter chicken, double naan, raita side | Use only mustard oil",37,0,5,42
812,False,,0,0,10,0
8352,False,,0,0,5,0
17650,True,Gluten free preparation | Extra cheese on top,38,0,5,43
17665,True,Do not overcook the biryani rice,12,0,5,17
2230,False,,0,0,10,0
2013,False,,0,0,10,0
17689,True,"Medium spice level | Make everything mild spice, pack sauces separate",54,0,5,59
1825,False,,0,0,10,0
1742,True,Steam instead of fry | Need extra tissue and cutlery,30,0,10,40
8378,False,,0,0,5,0
8371,True,"Steam instead of fry | Medium spice level | Make everything mild spice, pack sauces separate",74,0,5,79
17713,True,Extra chutney packets please,8,0,5,13
2283,True,Add paneer tikka as extra,30,0,10,40
17720,True,Need extra tissue and cutlery,10,0,5,15
856,True,Gluten free preparation | Add extra butter on naan | Extra raita on the side,42,0,10,52
8381,True,"Half portion butter chicken, double naan, raita side",27,0,5,32
851,False,,0,0,10,0
17745,False,,0,0,5,0
1983,True,Less oil in preparation | Charred tandoori finish,25,0,10,35
2215,False,,0,0,10,0
8405,True,Use only mustard oil | Make it extra spicy,25,0,5,30
17777,True,Extra raita on the side,12,0,5,17
1887,False,,0,0,10,0
8411,False,,0,0,5,0
8407,False,,0,0,5,0
971,False,,0,0,10,0
908,True,Use only mustard oil,10,0,10,20
2515,True,No MSG please | Need extra tissue and cutlery,18,0,10,28
8419,True,Gluten free preparation | Add extra butter on naan | Add paneer tikka as extra,60,0,5,65
2055,False,,0,0,10,0
8434,True,Add extra green chilli | Add paneer tikka as extra | Double wrap the paratha,55,0,5,60
17834,False,,0,0,5,0
2640,True,Extra cheese on top,18,0,10,28
1018,False,,0,0,10,0
17846,False,,0,0,5,0
1029,True,Steam instead of fry,20,0,10,30
2256,False,,0,0,10,0
8450,True,Extra raita on the side | Steam instead of fry,32,0,5,37
2279,False,,0,0,10,0
8452,False,,0,0,5,0
2453,False,,0,0,10,0
17908,True,Make the tikka well done | Less oil in preparation,35,0,5,40
2006,True,Use only mustard oil,10,0,10,20
8465,False,,0,0,5,0
947,True,Steam instead of fry,20,0,10,30
17920,False,,0,0,5,0
2570,False,,0,0,10,0
2490,False,,0,0,10,0
17944,True,Add extra green chilli,10,0,5,15
17956,False,,0,0,5,0
2365,False,,0,0,10,0
8479,False,,0,0,5,0
1081,False,,0,0,10,0
17978,False,,0,0,5,0
8490,False,,0,0,5,0
8497,True,"Half portion butter chicken, double naan, raita side",27,0,5,32
3024,True,Make it extra spicy,15,0,10,25
17991,False,,0,0,5,0
1037,True,Pack roti and curry separately | Gluten free preparation,40,8,10,58
8509,False,,0,0,5,0
1142,False,,0,0,10,0
1139,True,Pack roti and curry separately | Gluten free preparation,40,8,10,58
18006,False,,0,0,5,0
8513,True,Add extra green chilli,10,0,5,15
8511,True,Sugar free dessert,15,0,5,20
8517,False,,0,0,5,0
18020,False,,0,0,5,0
1090,False,,0,0,10,0
2522,True,"Separate dal and rice, extra papad, no pickle | Half portion butter chicken, double naan, raita side | Extra chutney packets please",65,8,10,83
2445,False,,0,0,10,0
1124,True,"Medium spice level | Separate dal and rice, extra papad, no pickle",42,8,10,60
3055,False,,0,0,10,0
2463,True,Make it extra spicy | Make the tikka well done,40,0,10,50
1186,False,,0,0,10,0
1171,True,No spice at all please | Medium spice level,20,0,10,30
18057,False,,0,0,5,0
2960,False,,0,0,10,0
1188,False,,0,0,10,0
18059,True,Separate packaging for each item,20,0,5,25
18069,True,Charred tandoori finish | Medium spice level,27,0,5,32
2534,True,Need extra tissue and cutlery | Double wrap the paratha,25,0,10,35
8559,True,Make the tikka well done,25,0,5,30
1168,False,,0,0,10,0
3129,True,Extra chutney packets please | Add extra butter on naan,18,8,10,36
18084,False,,0,0,5,0
3035,True,Gluten free preparation,20,0,10,30
1235,False,,0,0,10,0
18108,True,Make it extra spicy,15,0,5,20
3218,True,No MSG please | Medium spice level,20,0,10,30
18127,True,Do not overcook the biryani rice | No spice at all please,32,0,5,37
3367,False,,0,0,10,0
1219,True,Medium spice level | Extra raita on the side,24,0,10,34
3146,False,,0,0,10,0
18129,False,,0,0,5,0
18131,False,,0,0,5,0
2631,True,"Add extra green chilli | Extra cheese on top | Make everything mild spice, pack sauces separate",82,8,10,100
8594,True,No MSG please | Medium spice level,20,0,5,25
3406,False,,0,0,10,0
2723,False,,0,0,10,0
2695,False,,0,0,10,0
18183,True,Make the tikka well done,25,0,5,30
3399,False,,0,0,10,0
1269,True,Gluten free preparation,20,0,10,30
1303,True,Separate packaging for each item,20,8,10,38
1295,True,Jain preparation no onion no garlic,60,0,10,70
8616,True,"Make everything mild spice, pack sauces separate | Charred tandoori finish",69,0,5,74
8605,False,,0,0,5,0
18199,False,,0,0,5,0
3434,True,Use only mustard oil,10,0,10,20
18211,False,,0,0,5,0
1290,False,,0,0,10,0
8620,False,,0,0,5,0
8615,True,Gluten free preparation,20,0,5,25
3499,False,,0,0,10,0
8617,False,,0,0,5,0
3584,False,,0,0,10,0
8627,False,,0,0,5,0
8634,False,,0,0,5,0
3433,True,"Make everything mild spice, pack sauces separate | Separate dal and rice, extra papad, no pickle | Use only mustard oil",74,8,10,92
8638,False,,0,0,5,0
18229,False,,0,0,5,0
8637,True,Make it extra spicy,15,0,5,20
2857,False,,0,0,10,0
8642,False,,0,0,5,0
1351,False,,0,0,10,0
3676,False,,0,0,10,0
1389,False,,0,0,10,0
2944,True,Charred tandoori finish | Jain preparation no onion no garlic,75,0,10,85
3806,False,,0,0,10,0
3710,False,,0,0,10,0
8650,True,Make it extra spicy,15,0,5,20
3843,True,Add paneer tikka as extra | Charred tandoori finish,45,0,10,55
18285,True,Medium spice level,12,0,5,17
8667,True,"Separate dal and rice, extra papad, no pickle",30,0,5,35
3777,False,,0,0,10,0
3876,False,,0,0,10,0
3938,True,"Separate dal and rice, extra papad, no pickle | Extra raita on the side",42,8,10,60
8660,True,Use only mustard oil,10,0,5,15
8671,True,Jain preparation no onion no garlic | Separate packaging for each item | Need extra tissue and cutlery,90,0,5,95
8669,True,Double wrap the paratha | Pack roti and curry separately,35,0,5,40
8678,True,Gluten free preparation,20,0,5,25
1412,False,,0,0,10,0
8679,False,,0,0,5,0
3891,False,,0,0,10,0
8680,False,,0,0,5,0
3980,True,"No spice at all please | Half portion butter chicken, double naan, raita side",47,0,10,57
1435,True,Charred tandoori finish | Make the tikka well done | Use only mustard oil,50,0,10,60
8687,True,Extra cheese on top,18,0,5,23
3984,False,,0,0,10,0
18314,False,,0,0,5,0
8694,True,Double wrap the paratha | Add extra green chilli,25,0,5,30
3920,True,Do not overcook the biryani rice,12,0,10,22
3078,True,Add extra butter on naan,10,0,10,20
3779,True,Gluten free preparation,20,0,10,30
18334,True,Add extra green chilli | Extra cheese on top,28,0,5,33
3087,True,Pack roti and curry separately | Add extra butter on naan,30,8,10,48
8697,False,,0,0,5,0
1475,True,Add extra butter on naan,10,0,10,20
4017,True,Extra cheese on top | Sugar free dessert,33,0,10,43
1449,False,,0,0,10,0
3227,False,,0,0,10,0
3862,True,Do not overcook the biryani rice | Extra raita on the side,24,0,10,34
8703,False,,0,0,5,0
3965,False,,0,0,10,0
1490,True,Extra chutney packets please | Separate packaging for each item,28,8,10,46
4124,False,,0,0,10,0
18371,True,Need extra tissue and cutlery,10,0,5,15
18396,False,,0,0,5,0
8719,False,,0,0,5,0
4049,False,,0,0,10,0
8726,False,,0,0,5,0
4169,True,"Sugar free dessert | Separate dal and rice, extra papad, no pickle",45,8,10,63
18409,True,Double wrap the paratha | Extra raita on the side,27,0,5,32
1494,True,"Separate dal and rice, extra papad, no pickle",30,8,10,48
18428,True,Less oil in preparation,10,0,5,15
8739,False,,0,0,5,0
4204,True,Extra raita on the side,12,0,10,22
18440,False,,0,0,5,0
1556,False,,0,0,10,0
8744,False,,0,0,5,0
1557,True,Less oil in preparation | Charred tandoori finish,25,0,10,35
3290,True,Use only mustard oil,10,0,10,20
1569,False,,0,0,10,0
3396,False,,0,0,10,0
8767,False,,0,0,5,0
8759,False,,0,0,5,0
1597,True,Double wrap the paratha | Jain preparation no onion no garlic,75,0,10,85
8775,True,"Pack roti and curry separately | Double wrap the paratha | Separate dal and rice, extra papad, no pickle",45,0,5,50
4278,False,,0,0,10,0
8776,False,,0,0,5,0
1604,False,,0,0,10,0
8780,False,,0,0,5,0
4299,False,,0,0,10,0
1612,True,"Medium spice level | Separate dal and rice, extra papad, no pickle | Make it extra spicy",57,8,10,75
8789,True,Use only mustard oil | Make it extra spicy,25,0,5,30
3493,True,Do not overcook the biryani rice | Add paneer tikka as extra,42,0,10,52
8787,False,,0,0,5,0
18530,False,,0,0,5,0
1644,True,Pack roti and curry separately | No spice at all please,40,8,10,58
18540,False,,0,0,5,0
4350,True,Charred tandoori finish | Less oil in preparation,25,0,10,35
18545,True,Jain preparation no onion no garlic | Extra raita on the side,72,0,5,77
3505,True,"Half portion butter chicken, double naan, raita side",27,0,10,37
8794,False,,0,0,5,0
8802,True,Extra cheese on top | Jain preparation no onion no garlic,78,0,5,83
1654,True,Steam instead of fry,20,0,10,30
8810,False,,0,0,5,0
1666,False,,0,0,10,0
4422,False,,0,0,10,0
4453,False,,0,0,10,0
1703,False,,0,0,10,0
8819,True,Extra raita on the side,12,0,5,17
8816,True,Gluten free preparation,20,0,5,25
3594,True,"Make everything mild spice, pack sauces separate",54,8,10,72
4556,False,,0,0,10,0
8824,False,,0,0,5,0
1720,False,,0,0,10,0
1712,True,"Gluten free preparation | Separate packaging for each item | Half portion butter chicken, double naan, raita side",67,8,10,85
8821,False,,0,0,5,0
8820,False,,0,0,5,0
18604,False,,0,0,5,0
4615,True,Make the tikka well done,25,0,10,35
4636,False,,0,0,10,0
4573,True,Do not overcook the biryani rice,12,0,10,22
1746,True,"Gluten free preparation | Jain preparation no onion no garlic | Separate dal and rice, extra papad, no pickle",110,8,10,128
8832,False,,0,0,5,0
1765,True,Extra raita on the side | No spice at all please,32,0,10,42
4706,True,Less oil in preparation,10,0,10,20
3733,True,Double wrap the paratha,15,0,10,25
4679,False,,0,0,10,0
3756,True,No spice at all please,20,0,10,30
1788,False,,0,0,10,0
8842,False,,0,0,5,0
1779,True,"Steam instead of fry | Make everything mild spice, pack sauces separate",74,8,10,92
8845,True,Less oil in preparation,10,0,5,15
1797,True,No spice at all please | Use only mustard oil | Add extra butter on naan,40,0,10,50
8847,True,Steam instead of fry,20,0,5,25
8844,True,"Double wrap the paratha | Separate dal and rice, extra papad, no pickle",45,0,5,50
1812,False,,0,0,10,0
1824,False,,0,0,10,0
3830,False,,0,0,10,0
1813,False,,0,0,10,0
3836,False,,0,0,10,0
4851,False,,0,0,10,0
1885,True,Charred tandoori finish,15,0,10,25
3867,True,Add paneer tikka as extra | Use only mustard oil,40,0,10,50
8885,False,,0,0,5,0
8883,True,Do not overcook the biryani rice,12,0,5,17
4913,False,,0,0,10,0
4944,False,,0,0,10,0
8884,True,Medium spice level | Steam instead of fry,32,0,5,37
8888,False,,0,0,5,0
3960,False,,0,0,10,0
1890,True,Need extra tissue and cutlery,10,0,10,20
4961,False,,0,0,10,0
8895,False,,0,0,5,0
8894,False,,0,0,5,0
18719,False,,0,0,5,0
5035,False,,0,0,10,0
8892,False,,0,0,5,0
4962,True,Extra raita on the side,12,0,10,22
18722,False,,0,0,5,0
18732,True,Extra raita on the side | Less oil in preparation,22,0,5,27
5013,True,No MSG please | Make it extra spicy,23,0,10,33
3952,False,,0,0,10,0
1959,False,,0,0,10,0
8911,False,,0,0,5,0
1962,False,,0,0,10,0
5118,True,Jain preparation no onion no garlic,60,0,10,70
1945,True,Need extra tissue and cutlery,10,0,10,20
3992,True,Use only mustard oil,10,0,10,20
4136,True,Jain preparation no onion no garlic,60,0,10,70
8923,True,Extra raita on the side,12,0,5,17
1951,True,Add extra green chilli | Gluten free preparation,30,0,10,40
18773,False,,0,0,5,0
4175,False,,0,0,10,0
8943,False,,0,0,5,0
1990,True,"Make everything mild spice, pack sauces separate",54,8,10,72
4189,False,,0,0,10,0
8948,False,,0,0,5,0
1972,False,,0,0,10,0
5257,True,Add extra green chilli,10,0,10,20
5249,True,Less oil in preparation,10,0,10,20
4222,True,Do not overcook the biryani rice,12,0,10,22
1992,True,Extra chutney packets please,8,8,10,26
2007,True,No spice at all please,20,0,10,30
8973,False,,0,0,5,0
5278,False,,0,0,10,0
5250,False,,0,0,10,0
8970,False,,0,0,5,0
5316,True,Do not overcook the biryani rice,12,0,10,22
8976,False,,0,0,5,0
4254,False,,0,0,10,0
8980,True,Use only mustard oil,10,0,5,15
4325,True,Do not overcook the biryani rice,12,0,10,22
2031,False,,0,0,10,0
18885,True,Separate packaging for each item,20,0,5,25
5333,False,,0,0,10,0
8981,False,,0,0,5,0
5312,False,,0,0,10,0
5320,True,Separate packaging for each item,20,8,10,38
2082,True,Add paneer tikka as extra,30,0,10,40
2057,True,Do not overcook the biryani rice | Use only mustard oil,22,0,10,32
8990,True,"Separate dal and rice, extra papad, no pickle",30,0,5,35
5324,False,,0,0,10,0
8985,True,Extra cheese on top | Medium spice level,30,0,5,35
8991,True,No MSG please,8,0,5,13
5404,True,Less oil in preparation | Separate packaging for each item | Need extra tissue and cutlery,40,8,10,58
8995,True,No MSG please | Jain preparation no onion no garlic,68,0,5,73
4412,True,"Half portion butter chicken, double naan, raita side | Separate packaging for each item",47,8,10,65
18939,True,Steam instead of fry | Double wrap the paratha,35,0,5,40
9005,True,Gluten free preparation,20,0,5,25
5569,False,,0,0,10,0
5518,True,Make the tikka well done,25,0,10,35
18941,True,Medium spice level | Need extra tissue and cutlery,22,0,5,27
4514,False,,0,0,10,0
5457,True,Jain preparation no onion no garlic,60,0,10,70
8999,False,,0,0,5,0
4521,True,Pack roti and curry separately,20,8,10,38
9009,True,Steam instead of fry,20,0,5,25
4460,True,Jain preparation no onion no garlic | No MSG please,68,0,10,78
2139,True,Less oil in preparation,10,0,10,20
5655,True,"No MSG please | No spice at all please | Make everything mild spice, pack sauces separate",70,8,10,88
9025,False,,0,0,5,0
5711,True,"Half portion butter chicken, double naan, raita side",27,0,10,37
5651,True,Less oil in preparation,10,0,10,20
5768,False,,0,0,10,0
5741,True,No MSG please | Charred tandoori finish,23,0,10,33
4628,True,"Half portion butter chicken, double naan, raita side | Gluten free preparation",47,0,10,57
19020,False,,0,0,5,0
4642,False,,0,0,10,0
9029,True,Steam instead of fry | Extra chutney packets please,28,0,5,33
5804,False,,0,0,10,0
19025,False,,0,0,5,0
5782,True,No spice at all please,20,0,10,30
9040,True,Extra chutney packets please | Need extra tissue and cutlery,18,0,5,23
19035,True,"Less oil in preparation | Make everything mild spice, pack sauces separate | Half portion butter chicken, double naan, raita side",91,0,5,96
5797,False,,0,0,10,0
9045,False,,0,0,5,0
9037,True,Do not overcook the biryani rice,12,0,5,17
5869,True,"Half portion butter chicken, double naan, raita side | Sugar free dessert",42,0,10,52
9043,True,Extra chutney packets please | Jain preparation no onion no garlic,68,0,5,73
19057,True,"Half portion butter chicken, double naan, raita side",27,0,5,32
5837,True,Medium spice level,12,0,10,22
9049,True,Charred tandoori finish,15,0,5,20
5748,False,,0,0,10,0
19081,False,,0,0,5,0
4759,False,,0,0,10,0
4744,True,Pack roti and curry separately,20,8,10,38
9053,False,,0,0,5,0
2237,True,"Separate dal and rice, extra papad, no pickle",30,8,10,48
5840,False,,0,0,10,0
19088,False,,0,0,5,0
5918,False,,0,0,10,0
