order_id,arrival_time,weather,traffic_index,rider_density,cart_items,structural_time_sec,customization_delta_sec,prep_complete_time,rider_arrival_time,dwell_time_sec,inferred_true_prep_time_sec
12869,0,Smog,0.48,Low,1,805663,13,805676,805977.33,301.33,805676
7175,0,Rain,0.61,Low,3,806071,25,806096,806497.71,401.71,806096
11923,0,Clear,0.71,High,2,806102,0,806102,806528.23,426.23,806102
13966,0,Smog,0.42,High,2,806126,61,806187,806451.36,264.36,806187
12893,0,Clear,0.45,High,1,806209,13,806222,806491.63,269.63,806222
3116,0,Clear,0.86,High,3,806254,28,806282,806800.18,518.18,806282
830,0,Clear,0.62,High,3,806331,35,806366,806738.74,372.74,806366
5595,0,Clear,0.78,High,2,806366,0,806366,806833.13,467.13,806366
3189,0,Clear,0.38,Medium,3,806682,0,806682,806908.65,226.65,806682
5593,0,Clear,0.62,Medium,2,806837,0,806837,807207.08,370.08,806837
9641,0,Clear,0.52,Medium,2,806799,40,806839,807150.12,311.12,806839
9307,0,Smog,0.32,Low,3,806897,0,806897,807101.05,204.05,806897
9655,0,Smog,0.51,High,2,806926,21,806947,807265.24,318.24,806947
10707,0,Clear,0.43,Medium,3,806989,34,807023,807278.55,255.55,807023
5594,0,Fog,0.36,High,2,807052,0,807052,807310.06,258.06,807052
12909,0,Clear,0.76,Medium,1,807137,35,807172,807630.59,458.59,807172
9150,0,Clear,0.59,Low,3,807233,0,807233,807586.63,353.63,807233
12910,0,Clear,0.7,Medium,1,807186,52,807238,807655.92,417.92,807238
9159,0,Heatwave,0.84,Low,3,807225,58,807283,807809.84,526.84,807283
14060,0,Smog,0.92,Medium,2,807308,49,807357,807925.78,568.78,807357
3531,0,Clear,0.82,Medium,3,807368,57,807425,807914.54,489.54,807425
5122,0,Rain,0.93,Low,3,807417,46,807463,808055.23,592.23,807463
12901,0,Clear,0.63,Medium,1,807591,0,807591,807966.56,375.56,807591
408,0,Clear,0.98,Medium,3,807700,0,807700,808287.85,587.85,807700
12905,0,Clear,0.65,Medium,3,807784,66,807850,808242.5,392.5,807850
12919,0,Smog,0.88,Low,1,807906,0,807906,808448.84,542.84,807906
14046,0,Rain,0.63,Medium,2,808025,0,808025,808441.01,416.01,808025
451,0,Smog,0.88,High,3,808195,25,808220,808760.71,540.71,808220
12005,0,Clear,0.5,Medium,2,808234,48,808282,808581.04,299.04,808282
3491,0,Smog,0.57,High,3,808280,12,808292,808646.57,354.57,808292
9439,0,Smog,0.59,Medium,3,808589,0,808589,808959.12,370.12,808589
10486,0,Smog,0.63,High,2,808660,14,808674,809064.72,390.72,808674
12932,0,Heatwave,0.92,Low,1,808668,50,808718,809288.18,570.18,808718
9505,0,Clear,0.5,High,3,808717,66,808783,809083.07,300.07,808783
12928,0,Clear,0.5,Low,1,808954,27,808981,809280.52,299.52,808981
12943,0,Rain,0.89,Medium,1,809121,29,809150,809722.06,572.06,809150
5671,0,Smog,0.88,High,2,809258,43,809301,809845.66,544.66,809301
12933,0,Clear,0.57,High,1,809523,57,809580,809919.89,339.89,809580
9596,0,Smog,0.78,Medium,3,809597,0,809597,810082.24,485.24,809597
13177,0,Fog,0.99,High,3,809632,0,809632,810268.55,636.55,809632
5698,0,Fog,0.44,Medium,2,809726,44,809770,810078.48,308.48,809770
12951,0,Heatwave,0.97,High,1,809959,0,809959,810560.11,601.11,809959
12956,0,Rain,0.35,Medium,1,809943,30,809973,810216.7,243.7,809973
11211,0,Smog,0.38,Medium,3,810033,0,810033,810278.83,245.83,810033
1642,0,Clear,0.95,High,3,810034,39,810073,810643.17,570.17,810073
5701,0,Clear,0.95,High,2,810162,54,810216,810786.14,570.14,810216
9942,0,Clear,0.76,High,3,810233,0,810233,810691.81,458.81,810233
5432,0,Clear,0.3,Medium,3,810419,0,810419,810599.01,180.01,810419
12955,0,Smog,0.85,Medium,1,810433,0,810433,810959.03,526.03,810433
12968,0,Rain,0.54,Medium,1,810509,0,810509,810870.94,361.94,810509
7968,0,Clear,0.58,High,3,810458,56,810514,810860.9,346.9,810514
5476,0,Clear,0.93,Medium,3,810523,12,810535,811095.78,560.78,810535
5713,0,Fog,0.36,Low,2,810645,46,810691,810951.51,260.51,810691
11729,0,Heatwave,0.63,Medium,3,810719,66,810785,811184.03,399.03,810785
9886,0,Clear,0.6,Medium,3,810818,0,810818,811176.11,358.11,810818
3857,0,Clear,0.47,High,3,810996,52,811048,811331.09,283.09,811048
5352,0,Clear,0.77,Medium,3,811077,0,811077,811537.52,460.52,811077
5728,0,Rain,0.92,Low,2,811386,0,811386,811971.31,585.31,811386
9807,0,Clear,0.3,Low,2,811520,0,811520,811700.56,180.56,811520
14312,0,Clear,0.44,Medium,2,811660,0,811660,811921.5,261.5,811660
5744,0,Clear,0.4,Medium,2,811686,29,811715,811954.65,239.65,811715
9819,0,Smog,0.65,Medium,2,811843,0,811843,812247.96,404.96,811843
12983,0,Clear,0.51,Medium,1,811911,0,811911,812215.4,304.4,811911
10637,0,Clear,0.69,High,2,812126,38,812164,812578.1,414.1,812164
10152,0,Fog,0.37,High,3,812277,0,812277,812542.75,265.75,812277
10334,0,Smog,0.88,High,3,812281,0,812281,812824.51,543.51,812281
5751,0,Heatwave,0.98,Low,2,812290,0,812290,812901.6,611.6,812290
1927,0,Smog,0.39,Low,3,812280,30,812310,812561.55,251.55,812310
752,0,Fog,0.48,High,3,812393,29,812422,812757.86,335.86,812422
14382,0,Heatwave,0.67,High,2,812382,63,812445,812866.36,421.36,812445
12979,0,Heatwave,0.81,High,1,812591,30,812621,813125.87,504.87,812621
9858,0,Smog,0.75,Medium,2,812702,0,812702,813164.95,462.95,812702
12999,0,Rain,0.32,Medium,1,812876,45,812921,813147.52,226.52,812921
13950,0,Clear,0.7,High,3,812911,10,812921,813338.47,417.47,812921
5767,0,Clear,0.56,High,2,812949,66,813015,813348.04,333.04,813015
5135,0,Rain,0.43,High,3,813091,0,813091,813384.3,293.3,813091
5772,0,Smog,0.68,Medium,2,813100,13,813113,813533.14,420.14,813113
14044,0,Heatwave,0.4,High,3,813165,10,813175,813436.58,261.58,813175
10281,0,Heatwave,0.93,High,3,813203,0,813203,813780.62,577.62,813203
1717,0,Clear,0.62,Medium,3,813374,0,813374,813744.98,370.98,813374
14408,0,Smog,0.81,Medium,2,813423,0,813423,813921.3,498.3,813423
10679,0,Heatwave,0.74,Medium,2,813504,0,813504,813970.99,466.99,813504
10503,0,Clear,0.37,Low,3,813509,0,813509,813728.33,219.33,813509
12238,0,Clear,0.8,High,2,813703,0,813703,814181.81,478.81,813703
2205,0,Smog,0.53,Medium,3,813915,0,813915,814246.03,331.03,813915
5604,0,Clear,0.88,High,3,813861,67,813928,814453.79,525.79,813928
4141,0,Clear,0.62,High,3,814038,0,814038,814412.36,374.36,814038
14460,0,Rain,0.73,Low,2,814256,51,814307,814778.08,471.08,814307
9924,0,Smog,0.48,Medium,2,814333,11,814344,814644.34,300.34,814344
10692,0,Clear,0.56,High,3,814375,57,814432,814765.41,333.41,814432
13032,0,Clear,0.84,High,1,814421,64,814485,814991.62,506.62,814485
13034,0,Clear,0.94,Low,1,814594,22,814616,815182.18,566.18,814616
9939,0,Clear,0.46,High,2,814865,0,814865,815143.2,278.2,814865
9943,0,Clear,0.45,Low,2,814911,0,814911,815178.83,267.83,814911
14499,0,Smog,0.46,Low,2,814855,69,814924,815214.21,290.21,814924
14511,0,Clear,0.55,Low,2,814912,39,814951,815278.74,327.74,814951
4405,0,Fog,0.51,Low,3,814937,55,814992,815341.25,349.25,814992
5641,0,Rain,0.4,Low,3,815136,0,815136,815411.82,275.82,815136
14531,0,Fog,0.9,High,2,815142,0,815142,815726.17,584.17,815142
10773,0,Smog,0.63,High,2,815273,67,815340,815731.32,391.32,815340
10723,0,Clear,0.33,Medium,3,815427,0,815427,815624.89,197.89,815427
5450,0,Heatwave,0.6,High,3,815675,19,815694,816072.53,378.53,815694
5832,0,Clear,0.61,High,3,815682,16,815698,816062.44,364.44,815698
5807,0,Heatwave,0.57,High,2,815773,32,815805,816166.66,361.66,815805
9030,0,Clear,0.57,High,3,815811,33,815844,816183.63,339.63,815844
10792,0,Rain,0.72,Medium,2,815979,0,815979,816447.08,468.08,815979
13042,0,Fog,0.66,Medium,1,815984,0,815984,816424.35,440.35,815984
13050,0,Smog,0.47,Medium,1,816012,23,816035,816333.58,298.58,816035
1984,0,Smog,0.89,High,3,816104,0,816104,816651.94,547.94,816104
12101,0,Heatwave,0.95,Low,3,816167,0,816167,816759.13,592.13,816167
5820,0,Clear,0.64,Low,2,816199,0,816199,816584.2,385.2,816199
10823,0,Clear,0.97,Low,2,816177,27,816204,816784.76,580.76,816204
10859,0,Smog,0.78,Low,3,816269,0,816269,816752.48,483.48,816269
13053,0,Rain,0.53,Low,1,816308,18,816326,816677.83,351.83,816326
14561,0,Heatwave,0.5,Medium,2,816466,0,816466,816785.1,319.1,816466
13046,0,Rain,0.59,High,1,816478,24,816502,816889.14,387.14,816502
10829,0,Smog,0.38,Medium,2,816500,65,816565,816809.3,244.3,816565
14587,0,Clear,0.84,Low,2,816763,0,816763,817269.34,506.34,816763
12677,0,Smog,0.33,High,3,816799,0,816799,817013.01,214.01,816799
2052,0,Clear,0.36,Medium,3,816832,67,816899,817114.67,215.67,816899
14334,0,Clear,0.54,High,3,816915,58,816973,817299.14,326.14,816973
13059,0,Heatwave,0.76,Medium,1,817007,0,817007,817481.04,474.04,817007
5660,0,Clear,0.97,High,3,817132,31,817163,817745.25,582.25,817163
4281,0,Rain,0.72,Low,3,817257,0,817257,817724.24,467.24,817257
5794,0,Clear,0.9,High,3,817328,38,817366,817907.43,541.43,817366
4308,0,Clear,0.64,Low,3,817370,0,817370,817753.92,383.92,817370
13071,0,Rain,0.78,Medium,1,817316,60,817376,817881.35,505.35,817376
13065,0,Clear,0.99,Low,1,817510,54,817564,818155.97,591.97,817564
13070,0,Clear,0.88,High,1,817527,37,817564,818091.66,527.66,817564
13078,0,Rain,0.97,Medium,1,817876,13,817889,818508.35,619.35,817889
13072,0,Rain,0.75,Medium,1,817914,67,817981,818469.7,488.7,817981
11360,0,Clear,0.36,High,3,817950,54,818004,818219.99,215.99,818004
10057,0,Heatwave,0.69,High,2,818063,0,818063,818495.66,432.66,818063
14622,0,Clear,0.31,Low,2,818057,38,818095,818282.15,187.15,818095
10072,0,Clear,0.32,Medium,2,818038,61,818099,818292.67,193.67,818099
4729,0,Clear,0.4,Low,3,818119,0,818119,818360.95,241.95,818119
5863,0,Clear,0.87,Medium,2,818338,14,818352,818873.54,521.54,818352
14635,0,Heatwave,0.67,High,2,818363,0,818363,818788.96,425.96,818363
11555,0,Heatwave,0.43,Medium,3,818352,46,818398,818677.4,279.4,818398
5958,0,Clear,0.6,High,3,818427,0,818427,818784.12,357.12,818427
11658,0,Clear,0.56,Medium,3,818468,0,818468,818802.42,334.42,818468
1060,0,Clear,0.47,Low,3,818484,21,818505,818789.54,284.54,818505
15327,0,Clear,0.94,Low,3,818722,0,818722,819284.15,562.15,818722
13086,0,Clear,0.84,Medium,1,818810,0,818810,819314.57,504.57,818810
5862,0,Rain,1.0,Medium,2,818786,62,818848,819483.64,635.64,818848
14645,0,Clear,0.42,High,2,818825,34,818859,819112.91,253.91,818859
10897,0,Clear,0.45,High,2,818922,12,818934,819204.85,270.85,818934
4907,0,Clear,0.84,High,3,819093,0,819093,819594.08,501.08,819093
11747,0,Clear,0.52,Medium,3,819243,53,819296,819609.78,313.78,819296
13103,0,Clear,0.47,High,1,819400,0,819400,819680.68,280.68,819400
4933,0,Heatwave,0.97,High,3,819464,32,819496,820099.61,603.61,819496
12562,0,Rain,0.6,Medium,2,819458,58,819516,819912.18,396.18,819516
13106,0,Clear,0.63,High,1,819544,0,819544,819919.22,375.22,819544
15525,0,Rain,0.75,Low,3,819690,0,819690,820174.91,484.91,819690
10140,0,Clear,0.66,Medium,2,819745,68,819813,820211.13,398.13,819813
5904,0,Smog,0.98,Medium,2,819849,0,819849,820450.6,601.6,819849
10148,0,Clear,1.0,High,2,819886,0,819886,820483.46,597.46,819886
12681,0,Fog,0.65,Low,3,819908,63,819971,820406.53,435.53,819971
4646,0,Clear,0.51,High,3,820163,0,820163,820467.85,304.85,820163
6003,0,Clear,0.87,Low,3,820153,45,820198,820719.44,521.44,820198
4634,0,Clear,0.43,Low,3,820243,54,820297,820554.11,257.11,820297
3234,0,Clear,0.68,High,3,820347,0,820347,820756.44,409.44,820347
11988,0,Smog,0.81,Medium,3,820580,49,820629,821132.48,503.48,820629
5901,0,Clear,0.66,Low,2,820751,0,820751,821149.09,398.09,820751
6123,0,Clear,0.44,Medium,3,820761,0,820761,821023.06,262.06,820761
9973,0,Smog,0.47,High,3,820750,13,820763,821062.38,299.38,820763
10967,0,Smog,0.95,Low,2,820780,31,820811,821398.34,587.34,820811
10170,0,Clear,0.32,High,2,821107,0,821107,821296.85,189.85,821107
15178,0,Clear,0.74,High,3,821197,0,821197,821639.87,442.87,821197
15151,0,Fog,0.42,Medium,3,821241,0,821241,821540.47,299.47,821241
4712,0,Clear,0.65,Low,3,821304,0,821304,821696.49,392.49,821304
13135,0,Smog,0.41,High,1,821265,59,821324,821586.93,262.93,821324
12643,0,Rain,0.47,Low,2,821336,0,821336,821653.2,317.2,821336
10183,0,Heatwave,0.72,High,2,821347,0,821347,821797.48,450.48,821347
6074,0,Heatwave,0.74,High,3,821449,56,821505,821969.48,464.48,821505
15903,0,Clear,0.96,Low,3,821553,0,821553,822126.47,573.47,821553
4693,0,Clear,0.62,Low,3,821589,0,821589,821959.17,370.17,821589
14829,0,Heatwave,0.52,Low,2,821713,11,821724,822058.42,334.42,821724
13141,0,Heatwave,0.89,Medium,1,821811,0,821811,822367.13,556.13,821811
6233,0,Fog,0.73,Medium,3,821869,0,821869,822353.19,484.19,821869
14845,0,Fog,0.99,Medium,2,822104,0,822104,822745.74,641.74,822104
3315,0,Heatwave,0.77,Medium,3,822169,0,822169,822652.78,483.78,822169
1266,0,Smog,0.36,High,3,822248,0,822248,822476.92,228.92,822248
11031,0,Smog,0.57,Low,2,822482,41,822523,822882.12,359.12,822523
14854,0,Smog,0.7,Low,2,822588,23,822611,823046.56,435.56,822611
13144,0,Smog,0.88,Low,1,822660,0,822660,823203.45,543.45,822660
6299,0,Clear,0.87,Medium,3,822826,31,822857,823376.88,519.88,822857
11064,0,Clear,0.77,Medium,2,823000,24,823024,823484.48,460.48,823024
5963,0,Clear,0.94,Medium,2,822978,50,823028,823592.81,564.81,823028
13152,0,Clear,0.33,High,1,823054,64,823118,823315.3,197.3,823118
5961,0,Clear,0.33,High,2,823122,0,823122,823321.23,199.23,823122
6333,0,Clear,0.49,Medium,3,823206,27,823233,823528.57,295.57,823233
1281,0,Clear,0.36,High,3,823234,0,823234,823447.86,213.86,823234
16671,0,Fog,0.51,Medium,3,823451,30,823481,823833.98,352.98,823481
1284,0,Clear,0.75,Medium,3,823620,60,823680,824127.39,447.39,823680
13163,0,Clear,0.47,Low,1,823669,62,823731,824010.72,279.72,823731
6816,0,Clear,0.81,High,3,823774,58,823832,824320.36,488.36,823832
4780,0,Heatwave,0.5,High,3,823926,0,823926,824249.36,323.36,823926
13169,0,Heatwave,0.85,Medium,1,823896,50,823946,824479.95,533.95,823946
15985,0,Clear,0.85,High,3,823913,55,823968,824477.51,509.51,823968
13167,0,Clear,0.64,High,1,823994,0,823994,824379.87,385.87,823994
6706,0,Rain,0.66,Medium,3,823971,65,824036,824470.14,434.14,824036
11115,0,Rain,0.92,High,2,824218,0,824218,824805.4,587.4,824218
13165,0,Rain,0.6,Low,1,824194,35,824229,824627.96,398.96,824229
1315,0,Heatwave,0.9,High,3,824254,38,824292,824853.17,561.17,824292
13176,0,Smog,0.43,Medium,1,824376,0,824376,824648.7,272.7,824376
12203,0,Fog,0.51,Low,3,824396,40,824436,824786.6,350.6,824436
13180,0,Clear,0.8,High,1,824457,51,824508,824989.37,481.37,824508
13182,0,Smog,0.83,High,1,824505,31,824536,825048.44,512.44,824536
5996,0,Clear,0.43,Medium,2,824713,0,824713,824970.1,257.1,824713
2664,0,Clear,0.68,Low,3,824677,66,824743,825150.53,407.53,824743
4821,0,Smog,0.34,Medium,3,824863,13,824876,825096.41,220.41,824876
15086,0,Clear,0.88,Low,2,825091,0,825091,825620.37,529.37,825091
12248,0,Clear,0.77,Low,3,825136,65,825201,825665.66,464.66,825201
10318,0,Clear,0.8,Medium,3,825171,48,825219,825698.45,479.45,825219
13188,0,Heatwave,0.65,High,1,825432,10,825442,825852.71,410.71,825442
14560,0,Smog,0.52,Medium,3,825463,0,825463,825791.29,328.29,825463
12855,0,Smog,0.77,High,2,825547,0,825547,826021.05,474.05,825547
13185,0,Rain,0.74,Medium,1,825563,0,825563,826044.19,481.19,825563
13186,0,Clear,0.73,Medium,1,825644,59,825703,826142.66,439.66,825703
5824,0,Clear,0.64,Medium,3,825753,41,825794,826176.56,382.56,825794
10332,0,Smog,0.82,Low,2,826247,65,826312,826818.2,506.2,826312
13191,0,Clear,0.31,Low,1,826317,15,826332,826520.21,188.21,826332
17264,0,Fog,0.45,Medium,3,826361,0,826361,826677.77,316.77,826361
12534,0,Clear,0.63,Low,3,826366,0,826366,826746.32,380.32,826366
5850,0,Clear,0.76,High,3,826372,0,826372,826827.06,455.06,826372
10346,0,Smog,0.96,Medium,2,826566,49,826615,827206.74,591.74,826615
7436,0,Smog,0.6,Low,3,826712,25,826737,827114.38,377.38,826737
10349,0,Smog,0.35,Medium,2,826746,0,826746,826968.37,222.37,826746
3784,0,Smog,0.97,High,3,826919,60,826979,827578.72,599.72,826979
6912,0,Clear,0.94,High,3,827130,0,827130,827693.63,563.63,827130
6047,0,Clear,0.69,Low,2,827158,0,827158,827571.97,413.97,827158
10360,0,Rain,0.94,Low,2,827177,40,827217,827817.34,600.34,827217
13209,0,Clear,0.94,Medium,1,827178,69,827247,827811.65,564.65,827247
10358,0,Clear,0.6,Medium,2,827445,0,827445,827803.32,358.32,827445
10370,0,Smog,0.64,Low,2,827519,0,827519,827918.67,399.67,827519
11236,0,Clear,0.85,Medium,2,827574,0,827574,828086.05,512.05,827574
13220,0,Clear,0.51,Medium,1,827555,50,827605,827910.44,305.44,827605
13211,0,Clear,0.94,Medium,1,827649,35,827684,828247.86,563.86,827684
7562,0,Heatwave,0.92,Low,3,827776,0,827776,828348.14,572.14,827776
6055,0,Fog,0.72,Medium,2,827753,59,827812,828291.12,479.12,827812
11270,0,Heatwave,0.97,High,2,828031,0,828031,828631.62,600.62,828031
10652,0,Rain,0.62,High,3,828231,0,828231,828638.53,407.53,828231
6224,0,Clear,0.87,Medium,3,828274,12,828286,828805.74,519.74,828286
15176,0,Smog,0.46,Low,2,828586,0,828586,828875.37,289.37,828586
5010,0,Clear,0.57,High,3,828545,54,828599,828943.86,344.86,828599
10403,0,Heatwave,0.31,High,2,828966,15,828981,829188.14,207.14,828981
7117,0,Smog,0.9,Medium,3,829101,67,829168,829722.51,554.51,829168
13234,0,Heatwave,0.41,High,1,829142,38,829180,829444.45,264.45,829180
13230,0,Smog,0.9,Low,1,829194,63,829257,829809.59,552.59,829257
15181,0,Heatwave,0.43,Medium,2,829356,0,829356,829636.14,280.14,829356
13229,0,Rain,0.48,High,1,829549,0,829549,829875.41,326.41,829549
18028,0,Clear,0.5,Low,3,829667,39,829706,830006.92,300.92,829706
14485,0,Clear,0.43,High,3,829807,0,829807,830065.32,258.32,829807
10761,0,Clear,0.87,High,3,829910,0,829910,830434.45,524.45,829910
13247,0,Clear,0.92,Medium,1,829953,13,829966,830516.55,550.55,829966
15328,0,Smog,0.81,Medium,2,829993,35,830028,830531.82,503.82,830028
8141,0,Heatwave,0.82,Low,3,830013,32,830045,830558.88,513.88,830045
11337,0,Heatwave,0.76,Medium,2,830079,0,830079,830557.57,478.57,830079
6126,0,Fog,0.45,High,2,830321,10,830331,830648.6,317.6,830331
10936,0,Fog,0.35,Low,3,830338,0,830338,830590.19,252.19,830338
14568,0,Smog,0.9,High,3,830388,0,830388,830940.02,552.02,830388
4227,0,Clear,0.99,High,3,830454,52,830506,831100.63,594.63,830506
15417,0,Clear,0.95,Medium,2,830621,34,830655,831226.51,571.51,830655
18348,0,Clear,0.31,Low,3,830724,0,830724,830910.3,186.3,830724
14602,0,Clear,1.0,High,3,830705,23,830728,831325.74,597.74,830728
13256,0,Clear,0.37,Medium,1,830784,0,830784,831003.39,219.39,830784
10840,0,Clear,0.45,High,3,830924,0,830924,831196.48,272.48,830924
6149,0,Heatwave,0.98,High,2,830971,0,830971,831579.22,608.22,830971
13261,0,Smog,0.91,Medium,1,831032,0,831032,831593.34,561.34,831032
17096,0,Smog,0.54,Medium,3,831132,0,831132,831471.45,339.45,831132
13262,0,Heatwave,0.57,High,1,831312,0,831312,831675.83,363.83,831312
13265,0,Smog,0.31,Low,1,831278,50,831328,831529.2,201.2,831328
13266,0,Rain,0.86,Medium,1,831304,37,831341,831895.34,554.34,831341
15347,0,Fog,0.54,Low,2,831349,0,831349,831715.09,366.09,831349
5304,0,Fog,0.49,High,3,831477,0,831477,831816.67,339.67,831477
10982,0,Smog,0.93,High,3,831650,0,831650,832222.71,572.71,831650
6849,0,Clear,0.34,High,3,831665,0,831665,831867.32,202.32,831665
15503,0,Rain,0.86,High,3,831763,0,831763,832315.29,552.29,831763
7342,0,Clear,0.51,Medium,3,831849,0,831849,832155.53,306.53,831849
11400,0,Clear,0.59,Medium,3,831987,0,831987,832343.5,356.5,831987
6184,0,Clear,0.46,Low,2,832010,30,832040,832315.52,275.52,832040
13018,0,Smog,0.5,Medium,3,832019,40,832059,832372.21,313.21,832059
6198,0,Clear,0.96,Low,2,832273,12,832285,832860.93,575.93,832285
15623,0,Clear,0.36,High,2,832625,0,832625,832843.28,218.28,832625
18527,0,Heatwave,0.64,High,3,832738,59,832797,833203.52,406.52,832797
11408,0,Rain,0.63,Low,2,832876,0,832876,833288.04,412.04,832876
13280,0,Clear,0.47,Low,1,832849,62,832911,833193.14,282.14,832911
13236,0,Heatwave,0.32,High,3,833017,0,833017,833232.37,215.37,833017
15552,0,Fog,0.31,Medium,2,833041,18,833059,833289.69,230.69,833059
8467,0,Rain,0.66,High,3,833084,40,833124,833553.11,429.11,833124
10573,0,Clear,0.87,Medium,2,833327,0,833327,833848.07,521.07,833327
1846,0,Clear,0.54,High,3,833713,0,833713,834034.31,321.31,833713
13302,0,Clear,0.47,Low,1,833744,0,833744,834025.88,281.88,833744
7400,0,Heatwave,0.58,Low,3,833762,36,833798,834165.24,367.24,833798
13311,0,Smog,0.92,High,1,833836,16,833852,834421.58,569.58,833852
15712,0,Clear,0.99,Low,2,833881,0,833881,834472.28,591.28,833881
18741,0,Heatwave,0.87,Medium,3,833959,0,833959,834501.85,542.85,833959
15608,0,Fog,0.97,Low,2,833996,0,833996,834621.11,625.11,833996
5329,0,Smog,0.88,High,3,834224,0,834224,834765.01,541.01,834224
3191,0,Fog,0.66,High,3,834334,0,834334,834774.0,440.0,834334
4891,0,Clear,0.92,Medium,3,834332,68,834400,834951.85,551.85,834400
13828,0,Clear,0.44,High,3,834782,0,834782,835048.68,266.68,834782
13878,0,Rain,0.88,Low,3,834768,36,834804,835368.4,564.4,834804
13323,0,Heatwave,0.78,High,1,834831,0,834831,835319.44,488.44,834831
13324,0,Clear,0.51,Medium,1,834839,25,834864,835169.71,305.71,834864
7496,0,Clear,0.54,Low,3,834888,0,834888,835210.31,322.31,834888
3217,0,Clear,0.61,Medium,3,834958,27,834985,835348.92,363.92,834985
