order_id,weather,traffic_index,rider_density,zone,hour_of_day,weather_friction,traffic_friction,rider_density_friction,zone_congestion,hour_friction,ambient_friction_multiplier
12509,Smog,0.68,High,Gurgaon CyberHub,20,1.0357,1.104,0.95,1.15,1.22,1.5063
14699,Clear,0.78,Medium,Gurgaon CyberHub,14,1.024,1.134,1.0,1.15,1.12,1.4932
5882,Clear,0.7,High,Connaught Place,22,1.0022,1.11,0.95,1.2,1.1,1.3953
12531,Heatwave,0.33,Medium,Dwarka,13,1.1057,1.033,1.0,1.05,1.18,1.4039
12522,Smog,0.32,Medium,Dwarka,23,1.1065,1.032,1.0,1.05,1.05,1.2405
14674,Clear,0.67,High,Gurgaon CyberHub,13,1.0136,1.101,0.95,1.15,1.18,1.4561
14675,Clear,0.88,Low,Saket,11,0.9968,1.188,1.12,1.08,1.08,1.6131
14721,Clear,0.36,High,Connaught Place,12,0.9841,1.036,0.95,1.2,1.15,1.36
5888,Smog,0.48,High,Faridabad,14,1.1303,1.048,0.95,1.04,1.12,1.2883
5884,Heatwave,0.72,Medium,Connaught Place,10,1.1643,1.116,1.0,1.2,1.06,1.6151
5897,Smog,0.97,Low,Saket,13,1.0959,1.242,1.12,1.08,1.18,1.9793
14694,Clear,0.46,High,Connaught Place,21,0.9993,1.046,0.95,1.2,1.2,1.4287
12568,Heatwave,0.34,Medium,Lajpat Nagar,8,1.1499,1.034,1.0,1.18,1.04,1.4492
14712,Fog,0.74,Medium,Lajpat Nagar,12,1.1822,1.122,1.0,1.18,1.15,1.8079
14718,Clear,0.73,Low,Connaught Place,19,1.0131,1.119,1.12,1.2,1.18,1.8022
14724,Clear,0.53,High,Noida Sector 18,8,0.9967,1.059,0.95,1.1,1.04,1.1334
5905,Rain,0.64,Low,Gurgaon CyberHub,22,1.1999,1.092,1.12,1.15,1.1,1.8931
14775,Clear,0.48,Medium,Rohini,9,0.9989,1.048,1.0,1.06,1.05,1.1575
14795,Clear,0.77,Medium,Faridabad,12,0.9799,1.131,1.0,1.04,1.15,1.3137
5915,Rain,0.88,High,Rohini,14,1.1568,1.188,0.95,1.06,1.12,1.5612
14799,Clear,0.56,Low,Lajpat Nagar,21,0.9888,1.068,1.12,1.18,1.2,1.6229
14773,Clear,0.9,Low,Noida Sector 18,20,1.0093,1.2,1.12,1.1,1.22,1.8338
14810,Clear,0.54,High,Lajpat Nagar,13,1.0068,1.062,0.95,1.18,1.18,1.3711
12640,Fog,0.33,High,Rohini,12,1.0903,1.033,0.95,1.06,1.15,1.3007
14822,Clear,0.84,Medium,Saket,19,0.9992,1.164,1.0,1.08,1.18,1.5552
5930,Clear,0.71,Low,Lajpat Nagar,11,1.0036,1.113,1.12,1.18,1.08,1.5956
5935,Smog,0.46,Low,Lajpat Nagar,21,1.1411,1.046,1.12,1.18,1.2,1.8891
12644,Clear,0.37,High,Faridabad,20,0.9776,1.037,0.95,1.04,1.22,1.2216
5936,Clear,0.42,Low,Gurgaon CyberHub,14,1.0285,1.042,1.12,1.15,1.12,1.5598
14853,Clear,0.39,High,Connaught Place,11,0.9759,1.039,0.95,1.2,1.08,1.2536
14815,Clear,0.45,High,Dwarka,12,0.9643,1.045,0.95,1.05,1.15,1.1106
5942,Clear,0.31,Medium,Gurgaon CyberHub,12,0.9928,1.031,1.0,1.15,1.15,1.3296
14867,Clear,0.87,Medium,Faridabad,9,0.9949,1.182,1.0,1.04,1.05,1.3107
14877,Clear,0.59,Low,Saket,9,0.9874,1.077,1.12,1.08,1.05,1.3951
14860,Smog,0.34,High,Gurgaon CyberHub,19,1.1618,1.034,0.95,1.15,1.18,1.494
5960,Clear,0.43,Low,Connaught Place,12,1.0021,1.043,1.12,1.2,1.15,1.5898
12730,Clear,0.49,Medium,Connaught Place,21,1.0309,1.049,1.0,1.2,1.2,1.5954
5975,Fog,0.98,High,Lajpat Nagar,12,1.1995,1.248,0.95,1.18,1.15,1.8387
12754,Heatwave,0.82,High,Dwarka,22,1.0678,1.152,0.95,1.05,1.1,1.3457
12767,Clear,0.3,High,Lajpat Nagar,9,0.9776,1.03,0.95,1.18,1.05,1.1953
14893,Clear,0.32,Medium,Gurgaon CyberHub,12,0.971,1.032,1.0,1.15,1.15,1.2992
14907,Rain,0.61,Low,Dwarka,16,1.2319,1.083,1.12,1.05,1.04,1.6296
14953,Clear,0.97,High,Gurgaon CyberHub,0,1.0278,1.242,0.95,1.15,1.02,1.4253
14958,Clear,0.64,Medium,Gurgaon CyberHub,19,0.9996,1.092,1.0,1.15,1.18,1.4393
12780,Fog,0.73,Low,Saket,22,1.0872,1.119,1.12,1.08,1.1,1.6169
14961,Clear,0.99,High,Noida Sector 18,21,1.0217,1.254,0.95,1.1,1.2,1.5859
5999,Fog,0.36,High,Saket,19,1.1983,1.036,0.95,1.08,1.18,1.4901
14943,Rain,0.67,High,Connaught Place,22,1.1657,1.101,0.95,1.2,1.1,1.6219
12808,Smog,0.42,High,Gurgaon CyberHub,8,1.0364,1.042,0.95,1.15,1.04,1.2208
5993,Clear,0.77,Low,Faridabad,11,0.9695,1.131,1.12,1.04,1.08,1.3373
14973,Fog,0.63,Low,Lajpat Nagar,13,1.1263,1.089,1.12,1.18,1.18,1.8615
6007,Clear,0.94,Medium,Rohini,18,1.0214,1.224,1.0,1.06,1.1,1.4528
14983,Smog,0.96,High,Saket,20,1.1008,1.236,0.95,1.08,1.22,1.6893
14998,Clear,0.58,High,Connaught Place,14,0.9978,1.074,0.95,1.2,1.12,1.3508
6012,Clear,0.39,Low,Rohini,19,0.9993,1.039,1.12,1.06,1.18,1.4725
12818,Heatwave,0.83,High,Dwarka,12,1.1203,1.158,0.95,1.05,1.15,1.467
6013,Clear,0.31,High,Lajpat Nagar,22,0.9844,1.031,0.95,1.18,1.1,1.1848
12836,Clear,0.71,High,Saket,12,1.0128,1.113,0.95,1.08,1.15,1.3751
6008,Fog,0.46,Medium,Rohini,14,1.1055,1.046,1.0,1.06,1.12,1.3341
15087,Heatwave,0.87,Medium,Lajpat Nagar,11,1.0723,1.182,1.0,1.18,1.08,1.6438
15102,Clear,0.52,Medium,Connaught Place,6,1.0427,1.056,1.0,1.2,1.01,1.3375
15052,Clear,0.8,Medium,Gurgaon CyberHub,10,1.0193,1.14,1.0,1.15,1.06,1.439
6020,Clear,0.41,Low,Gurgaon CyberHub,20,0.9909,1.041,1.12,1.15,1.22,1.6044
6023,Smog,0.6,Medium,Connaught Place,15,1.1428,1.08,1.0,1.2,1.05,1.5346
15107,Rain,0.63,Low,Connaught Place,12,1.1984,1.089,1.12,1.2,1.15,2.0787
6043,Clear,0.87,High,Connaught Place,14,1.0051,1.182,0.95,1.2,1.12,1.5316
15088,Smog,0.56,Low,Dwarka,13,1.1652,1.068,1.12,1.05,1.18,1.7803
6040,Clear,0.67,Medium,Faridabad,23,0.9644,1.101,1.0,1.04,1.05,1.1422
12898,Heatwave,0.52,High,Noida Sector 18,15,1.0463,1.056,0.95,1.1,1.05,1.2163
6049,Clear,0.47,Low,Faridabad,14,0.9987,1.047,1.12,1.04,1.12,1.3604
6046,Fog,0.69,High,Rohini,23,1.1714,1.107,0.95,1.06,1.05,1.372
15160,Rain,0.86,Low,Connaught Place,20,1.1852,1.176,1.12,1.2,1.22,2.2434
6052,Clear,0.98,High,Connaught Place,21,1.0157,1.248,0.95,1.2,1.2,1.7056
6063,Clear,0.67,Medium,Saket,21,0.9748,1.101,1.0,1.08,1.2,1.424
15131,Fog,0.73,Low,Noida Sector 18,13,1.1675,1.119,1.12,1.1,1.18,1.9229
6066,Clear,0.63,Medium,Connaught Place,12,0.987,1.089,1.0,1.2,1.15,1.5139
15134,Rain,0.87,Low,Noida Sector 18,20,1.1887,1.182,1.12,1.1,1.22,2.1121
15133,Smog,0.99,High,Lajpat Nagar,12,1.0822,1.254,0.95,1.18,1.15,1.8091
12934,Fog,0.39,Medium,Lajpat Nagar,20,1.1606,1.039,1.0,1.18,1.22,1.7747
12936,Smog,0.8,Medium,Saket,21,1.1821,1.14,1.0,1.08,1.2,1.7438
6072,Fog,0.89,Low,Dwarka,12,1.1445,1.194,1.12,1.05,1.15,1.8472
15199,Clear,0.82,High,Gurgaon CyberHub,19,1.005,1.152,0.95,1.15,1.18,1.5092
15210,Clear,0.67,Medium,Dwarka,18,1.024,1.101,1.0,1.05,1.1,1.275
12993,Clear,0.38,High,Noida Sector 18,13,0.9728,1.038,0.95,1.1,1.18,1.2162
15250,Smog,0.71,Medium,Noida Sector 18,11,1.1116,1.113,1.0,1.1,1.08,1.4475
6099,Smog,0.64,High,Rohini,14,1.0781,1.092,0.95,1.06,1.12,1.3611
6088,Fog,0.87,Low,Dwarka,11,1.2124,1.182,1.12,1.05,1.08,1.8455
6095,Smog,0.5,High,Lajpat Nagar,0,1.1048,1.05,0.95,1.18,1.02,1.3363
13006,Clear,0.32,Medium,Faridabad,20,0.9701,1.032,1.0,1.04,1.22,1.2195
15226,Clear,0.89,High,Gurgaon CyberHub,8,0.9787,1.194,0.95,1.15,1.04,1.295
6110,Rain,0.91,Medium,Lajpat Nagar,18,1.2394,1.206,1.0,1.18,1.1,1.9018
15353,Fog,0.6,Medium,Rohini,20,1.2194,1.08,1.0,1.06,1.22,1.6792
15363,Smog,0.92,Medium,Gurgaon CyberHub,14,1.1416,1.212,1.0,1.15,1.12,1.7767
15232,Clear,0.97,High,Faridabad,13,0.9859,1.242,0.95,1.04,1.18,1.3852
15245,Smog,0.78,Low,Connaught Place,13,1.0863,1.134,1.12,1.2,1.18,1.9575
15261,Clear,0.5,High,Faridabad,17,0.9733,1.05,0.95,1.04,1.06,1.0896
13019,Clear,0.99,Low,Gurgaon CyberHub,7,1.0254,1.254,1.12,1.15,1.02,1.6656
15412,Clear,0.45,High,Connaught Place,21,1.0054,1.045,0.95,1.2,1.2,1.4295
13014,Smog,0.66,Medium,Gurgaon CyberHub,8,1.1379,1.098,1.0,1.15,1.04,1.451
15281,Smog,0.61,High,Connaught Place,17,1.0556,1.083,0.95,1.2,1.06,1.322
15429,Clear,0.4,Low,Saket,22,0.9484,1.04,1.12,1.08,1.1,1.3568
15306,Heatwave,0.44,Low,Saket,19,1.0641,1.044,1.12,1.08,1.18,1.5741
6141,Smog,0.34,Medium,Saket,14,1.0984,1.034,1.0,1.08,1.12,1.3518
15442,Fog,0.98,Medium,Saket,12,1.1726,1.248,1.0,1.08,1.15,1.8102
13056,Smog,0.64,Medium,Saket,10,1.0514,1.092,1.0,1.08,1.06,1.294
6148,Clear,0.81,Medium,Dwarka,19,1.0285,1.146,1.0,1.05,1.18,1.4291
15335,Heatwave,0.44,Medium,Saket,4,1.0594,1.044,1.0,1.08,1.0,1.2072
13063,Clear,0.55,High,Saket,11,0.9958,1.065,0.95,1.08,1.08,1.1931
15496,Smog,0.62,Low,Dwarka,9,1.1732,1.086,1.12,1.05,1.05,1.5935
15494,Fog,0.95,Medium,Saket,14,1.1201,1.23,1.0,1.08,1.12,1.6869
6164,Rain,0.81,Medium,Dwarka,11,1.1606,1.146,1.0,1.05,1.08,1.5196
15357,Rain,0.35,Medium,Gurgaon CyberHub,12,1.1581,1.035,1.0,1.15,1.15,1.5715
13102,Rain,0.8,Low,Dwarka,11,1.12,1.14,1.12,1.05,1.08,1.6135
15520,Smog,0.42,Medium,Lajpat Nagar,22,1.1436,1.042,1.0,1.18,1.1,1.5826
15374,Smog,0.83,High,Dwarka,17,1.1465,1.158,0.95,1.05,1.06,1.4042
6172,Smog,0.53,Low,Connaught Place,20,1.1978,1.059,1.12,1.2,1.22,2.0536
15370,Clear,0.85,Medium,Faridabad,13,0.9885,1.17,1.0,1.04,1.18,1.4102
15537,Clear,0.41,Medium,Connaught Place,23,0.993,1.041,1.0,1.2,1.05,1.2656
6168,Clear,0.78,Medium,Rohini,19,1.0351,1.134,1.0,1.06,1.18,1.4878
6171,Fog,0.32,High,Saket,12,1.1341,1.032,0.95,1.08,1.15,1.4392
15409,Smog,0.94,High,Connaught Place,12,1.0301,1.224,0.95,1.2,1.15,1.614
13133,Clear,0.99,Low,Rohini,11,1.0152,1.254,1.12,1.06,1.08,1.6871
6186,Smog,0.87,Medium,Connaught Place,16,1.0966,1.182,1.0,1.2,1.04,1.632
15467,Clear,0.65,High,Noida Sector 18,12,1.0171,1.095,0.95,1.1,1.15,1.3793
6192,Clear,0.96,Medium,Saket,16,0.9956,1.236,1.0,1.08,1.04,1.3868
13173,Smog,0.38,Medium,Dwarka,11,1.1374,1.038,1.0,1.05,1.08,1.2996
15603,Fog,0.79,High,Noida Sector 18,21,1.1139,1.137,0.95,1.1,1.2,1.6111
6193,Rain,0.77,Medium,Faridabad,13,1.1584,1.131,1.0,1.04,1.18,1.6382
15611,Clear,0.71,Medium,Dwarka,8,0.9892,1.113,1.0,1.05,1.04,1.2086
6189,Clear,0.85,High,Connaught Place,10,1.0037,1.17,0.95,1.2,1.06,1.3883
15616,Smog,0.56,Medium,Connaught Place,0,1.1437,1.068,1.0,1.2,1.02,1.4555
13193,Smog,0.77,High,Gurgaon CyberHub,6,1.037,1.131,0.95,1.15,1.01,1.3216
13190,Clear,0.5,High,Saket,22,0.9718,1.05,0.95,1.08,1.1,1.1617
6203,Clear,0.95,Low,Dwarka,19,0.9988,1.23,1.12,1.05,1.18,1.7457
6204,Rain,0.86,High,Noida Sector 18,7,1.1994,1.176,0.95,1.1,1.02,1.5421
6208,Heatwave,0.87,High,Rohini,19,1.0364,1.182,0.95,1.06,1.18,1.4531
6209,Fog,0.89,High,Gurgaon CyberHub,12,1.21,1.194,0.95,1.15,1.15,1.8338
15540,Clear,0.66,High,Faridabad,20,1.0125,1.098,0.95,1.04,1.22,1.3336
15633,Smog,0.63,High,Saket,19,1.0378,1.089,0.95,1.08,1.18,1.3897
6216,Clear,0.39,High,Lajpat Nagar,19,0.9944,1.039,0.95,1.18,1.18,1.3776
6219,Heatwave,0.41,Low,Lajpat Nagar,20,1.0427,1.041,1.12,1.18,1.22,1.7411
15557,Fog,0.53,Medium,Faridabad,20,1.1242,1.059,1.0,1.04,1.22,1.4895
13246,Clear,0.8,Low,Gurgaon CyberHub,22,0.9826,1.14,1.12,1.15,1.1,1.6143
13251,Smog,0.88,High,Dwarka,9,1.0668,1.188,0.95,1.05,1.05,1.3664
13255,Fog,0.83,Low,Gurgaon CyberHub,18,1.0995,1.158,1.12,1.15,1.1,1.7826
15582,Heatwave,0.59,High,Faridabad,20,1.0254,1.077,0.95,1.04,1.22,1.3058
15679,Heatwave,0.68,Low,Connaught Place,11,1.0985,1.104,1.12,1.2,1.08,1.7098
13258,Clear,0.33,Low,Saket,20,1.0168,1.033,1.12,1.08,1.22,1.5949
6241,Smog,0.31,Medium,Dwarka,9,1.0817,1.031,1.0,1.05,1.05,1.2195
6242,Heatwave,0.62,Low,Connaught Place,20,1.1615,1.086,1.12,1.2,1.22,2.1242
6246,Fog,0.53,Low,Dwarka,23,1.1982,1.059,1.12,1.05,1.05,1.4901
15738,Rain,0.79,Low,Rohini,23,1.329,1.137,1.12,1.06,1.05,1.9241
15742,Clear,0.8,High,Dwarka,18,0.9999,1.14,0.95,1.05,1.1,1.2513
6256,Rain,0.61,Medium,Faridabad,22,1.2879,1.083,1.0,1.04,1.1,1.5906
6258,Heatwave,0.96,Medium,Rohini,18,1.1175,1.236,1.0,1.06,1.1,1.5925
13321,Fog,0.67,Low,Faridabad,13,1.1942,1.101,1.12,1.04,1.18,1.7835
15662,Heatwave,0.76,High,Dwarka,20,1.1319,1.128,0.95,1.05,1.22,1.4816
13331,Heatwave,0.46,High,Gurgaon CyberHub,12,1.1855,1.046,0.95,1.15,1.15,1.603
15677,Clear,0.53,High,Faridabad,19,1.0132,1.059,0.95,1.04,1.18,1.2495
13342,Smog,0.94,Medium,Connaught Place,12,1.2194,1.224,1.0,1.2,1.15,2.0481
15808,Smog,0.33,Low,Faridabad,19,1.123,1.033,1.12,1.04,1.18,1.6359
15691,Smog,0.73,High,Saket,11,1.0456,1.119,0.95,1.08,1.08,1.2458
15812,Rain,0.53,Medium,Dwarka,20,1.1102,1.059,1.0,1.05,1.22,1.5279
6272,Heatwave,0.84,High,Gurgaon CyberHub,12,1.0542,1.164,0.95,1.15,1.15,1.4835
6287,Clear,0.86,Medium,Saket,9,1.0357,1.176,1.0,1.08,1.05,1.3602
15717,Smog,0.83,Medium,Faridabad,20,1.1157,1.158,1.0,1.04,1.22,1.6171
6280,Smog,0.96,Medium,Dwarka,13,1.0346,1.236,1.0,1.05,1.18,1.5911
15723,Rain,0.44,Low,Faridabad,9,1.2271,1.044,1.12,1.04,1.05,1.6011
15844,Rain,0.43,High,Dwarka,12,1.1671,1.043,0.95,1.05,1.15,1.3546
15862,Clear,0.86,Medium,Noida Sector 18,14,0.9815,1.176,1.0,1.1,1.12,1.3788
6300,Fog,0.52,Medium,Dwarka,20,1.1682,1.056,1.0,1.05,1.22,1.5286
6301,Clear,0.85,Medium,Connaught Place,13,1.013,1.17,1.0,1.2,1.18,1.7391
15744,Smog,0.35,Medium,Lajpat Nagar,12,1.0942,1.035,1.0,1.18,1.15,1.5698
13396,Heatwave,0.69,Medium,Noida Sector 18,13,1.1382,1.107,1.0,1.1,1.18,1.6675
15881,Clear,0.45,High,Faridabad,11,0.9752,1.045,0.95,1.04,1.08,1.0952
13411,Clear,0.68,High,Dwarka,14,1.0098,1.104,0.95,1.05,1.12,1.2192
15767,Clear,0.87,Medium,Lajpat Nagar,12,1.0154,1.182,1.0,1.18,1.15,1.5943
15883,Clear,0.74,Medium,Saket,13,1.03,1.122,1.0,1.08,1.18,1.5653
15782,Heatwave,0.38,Medium,Rohini,15,1.1086,1.038,1.0,1.06,1.05,1.3207
15887,Clear,0.94,High,Dwarka,11,0.9844,1.224,0.95,1.05,1.08,1.2651
13435,Heatwave,0.35,Low,Dwarka,11,1.0327,1.035,1.12,1.05,1.08,1.3433
6314,Clear,0.57,Medium,Noida Sector 18,8,1.0143,1.071,1.0,1.1,1.04,1.2105
15895,Clear,0.42,High,Faridabad,20,1.0254,1.042,0.95,1.04,1.22,1.2953
15807,Smog,0.86,Medium,Faridabad,14,1.1446,1.176,1.0,1.04,1.12,1.5959
6320,Smog,0.69,High,Connaught Place,20,1.1049,1.107,0.95,1.2,1.22,1.6821
15814,Clear,0.47,Low,Gurgaon CyberHub,13,1.0177,1.047,1.12,1.15,1.18,1.5801
15821,Smog,0.36,High,Dwarka,12,1.0042,1.036,0.95,1.05,1.15,1.2226
6324,Heatwave,0.93,Medium,Lajpat Nagar,13,1.097,1.218,1.0,1.18,1.18,1.8827
13457,Clear,0.52,Medium,Gurgaon CyberHub,20,1.036,1.056,1.0,1.15,1.22,1.5161
6327,Smog,0.67,High,Noida Sector 18,22,1.1214,1.101,0.95,1.1,1.1,1.4739
15850,Clear,0.93,Low,Rohini,16,0.9922,1.218,1.12,1.06,1.04,1.5004
15928,Clear,0.95,High,Lajpat Nagar,6,1.0266,1.23,0.95,1.18,1.01,1.418
6347,Fog,0.5,High,Gurgaon CyberHub,10,1.0647,1.05,0.95,1.15,1.06,1.2729
6349,Fog,0.97,Medium,Connaught Place,13,1.226,1.242,1.0,1.2,1.18,2.1102
15859,Fog,0.64,Medium,Noida Sector 18,17,1.2398,1.092,1.0,1.1,1.06,1.6275
6343,Heatwave,0.73,Medium,Saket,11,1.039,1.119,1.0,1.08,1.08,1.3583
13490,Clear,0.6,Medium,Dwarka,19,1.0002,1.08,1.0,1.05,1.18,1.3767
15938,Clear,0.68,Low,Lajpat Nagar,20,0.9896,1.104,1.12,1.18,1.22,1.7643
6355,Rain,0.32,High,Dwarka,7,1.1839,1.032,0.95,1.05,1.02,1.2059
15874,Smog,0.55,High,Connaught Place,0,1.0775,1.065,0.95,1.2,1.02,1.3136
13506,Smog,0.35,High,Noida Sector 18,17,1.0663,1.035,0.95,1.1,1.06,1.2476
15900,Clear,0.8,Low,Lajpat Nagar,20,1.0353,1.14,1.12,1.18,1.22,1.9117
15958,Smog,0.96,Low,Faridabad,18,1.1079,1.236,1.12,1.04,1.1,1.7254
6361,Smog,0.39,Medium,Faridabad,20,1.0328,1.039,1.0,1.04,1.22,1.3635
15983,Smog,0.97,Low,Noida Sector 18,12,1.0791,1.242,1.12,1.1,1.15,1.9527
6377,Heatwave,0.79,High,Faridabad,10,1.0745,1.137,0.95,1.04,1.06,1.2615
15956,Rain,0.7,Medium,Saket,22,1.2084,1.11,1.0,1.08,1.1,1.584
13593,Clear,0.89,Low,Noida Sector 18,14,1.0446,1.194,1.12,1.1,1.12,1.7251
15996,Smog,0.54,Low,Gurgaon CyberHub,15,1.0933,1.062,1.12,1.15,1.05,1.5817
16002,Clear,0.39,High,Noida Sector 18,19,1.0334,1.039,0.95,1.1,1.18,1.3049
16010,Smog,0.82,Low,Connaught Place,12,1.104,1.152,1.12,1.2,1.15,2.0459
16003,Heatwave,0.67,High,Connaught Place,20,1.0962,1.101,0.95,1.2,1.22,1.6823
16014,Smog,0.43,Medium,Faridabad,12,1.1771,1.043,1.0,1.04,1.15,1.4682
16009,Smog,0.42,Low,Saket,14,1.1199,1.042,1.12,1.08,1.12,1.5868
16008,Smog,0.58,Medium,Lajpat Nagar,14,1.1122,1.074,1.0,1.18,1.12,1.5739
6383,Clear,0.67,Medium,Saket,13,0.9651,1.101,1.0,1.08,1.18,1.3245
16017,Smog,0.83,Medium,Faridabad,12,1.0645,1.158,1.0,1.04,1.15,1.5291
16038,Heatwave,0.97,Medium,Gurgaon CyberHub,11,1.0482,1.242,1.0,1.15,1.08,1.638
6388,Smog,0.87,High,Saket,11,1.1378,1.182,0.95,1.08,1.08,1.5023
16033,Heatwave,0.82,Low,Rohini,18,1.1028,1.152,1.12,1.06,1.1,1.6248
13678,Smog,0.85,High,Noida Sector 18,8,1.0552,1.17,0.95,1.1,1.04,1.3386
6399,Clear,0.91,High,Faridabad,21,0.9948,1.206,0.95,1.04,1.2,1.4649
16077,Clear,0.88,High,Faridabad,22,1.0382,1.188,0.95,1.04,1.1,1.3726
16121,Clear,0.72,High,Gurgaon CyberHub,7,1.0032,1.116,0.95,1.15,1.02,1.2166
6401,Heatwave,0.88,High,Connaught Place,11,1.0409,1.188,0.95,1.2,1.08,1.5106
16126,Rain,0.75,High,Noida Sector 18,21,1.1897,1.125,0.95,1.1,1.2,1.6998
13696,Clear,0.33,Medium,Dwarka,2,1.0423,1.033,1.0,1.05,1.0,1.1028
16101,Heatwave,0.91,Medium,Dwarka,0,1.1809,1.206,1.0,1.05,1.02,1.4887
16140,Heatwave,0.62,Low,Gurgaon CyberHub,14,1.0529,1.086,1.12,1.15,1.12,1.6811
6405,Heatwave,0.88,Medium,Noida Sector 18,9,1.0891,1.188,1.0,1.1,1.05,1.4949
16150,Fog,0.79,High,Lajpat Nagar,8,1.2196,1.137,0.95,1.18,1.04,1.6981
16113,Clear,0.9,High,Gurgaon CyberHub,9,0.9719,1.2,0.95,1.15,1.05,1.3615
6416,Smog,0.92,Low,Rohini,9,1.1215,1.212,1.12,1.06,1.05,1.6799
16119,Clear,0.46,Medium,Connaught Place,10,0.9722,1.046,1.0,1.2,1.06,1.2896
6419,Clear,0.91,High,Noida Sector 18,11,0.9993,1.206,0.95,1.1,1.08,1.3205
16181,Clear,0.32,Medium,Lajpat Nagar,14,0.9758,1.032,1.0,1.18,1.12,1.3347
16186,Clear,0.36,Low,Dwarka,12,1.0026,1.036,1.12,1.05,1.15,1.3849
16132,Clear,0.42,High,Dwarka,10,1.0219,1.042,0.95,1.05,1.06,1.1135
16196,Clear,0.87,High,Connaught Place,16,1.0008,1.182,0.95,1.2,1.04,1.3747
16137,Smog,0.94,Low,Faridabad,12,1.0871,1.224,1.12,1.04,1.15,1.7649
16204,Smog,0.55,High,Dwarka,5,1.0714,1.065,0.95,1.05,1.0,1.1161
16203,Smog,0.97,Low,Gurgaon CyberHub,19,1.0298,1.242,1.12,1.15,1.18,1.9966
6458,Heatwave,0.74,High,Rohini,18,1.126,1.122,0.95,1.06,1.1,1.4061
16229,Heatwave,0.69,Medium,Lajpat Nagar,13,1.03,1.107,1.0,1.18,1.18,1.6067
16268,Smog,0.99,Medium,Lajpat Nagar,17,1.0926,1.254,1.0,1.18,1.06,1.646
16261,Clear,0.36,Medium,Noida Sector 18,9,0.9996,1.036,1.0,1.1,1.05,1.2129
6476,Clear,0.5,Medium,Rohini,21,0.9802,1.05,1.0,1.06,1.2,1.3081
16252,Clear,0.36,High,Rohini,21,0.9801,1.036,0.95,1.06,1.2,1.2466
6478,Fog,0.61,Low,Lajpat Nagar,23,1.1722,1.083,1.12,1.18,1.05,1.7664
6473,Clear,0.94,Low,Saket,23,1.0117,1.224,1.12,1.08,1.05,1.5747
16265,Fog,0.94,Medium,Connaught Place,10,1.0876,1.224,1.0,1.2,1.06,1.702
16320,Clear,0.71,Low,Dwarka,16,1.01,1.113,1.12,1.05,1.04,1.4145
6474,Rain,0.61,Medium,Lajpat Nagar,21,1.2852,1.083,1.0,1.18,1.2,1.9604
16326,Clear,0.58,Medium,Noida Sector 18,19,0.9798,1.074,1.0,1.1,1.18,1.3465
16271,Clear,0.82,High,Faridabad,12,0.9952,1.152,0.95,1.04,1.15,1.3198
6483,Heatwave,0.48,Medium,Connaught Place,9,1.0504,1.048,1.0,1.2,1.05,1.3642
16278,Clear,0.91,Medium,Gurgaon CyberHub,18,0.9686,1.206,1.0,1.15,1.1,1.4982
6480,Clear,0.64,Low,Rohini,12,1.0195,1.092,1.12,1.06,1.15,1.613
6489,Clear,0.9,Low,Dwarka,13,0.9913,1.2,1.12,1.05,1.18,1.6657
6482,Clear,0.39,High,Connaught Place,13,1.0216,1.039,0.95,1.2,1.18,1.4325
16279,Fog,0.71,High,Gurgaon CyberHub,12,1.2219,1.113,0.95,1.15,1.15,1.646
16357,Fog,0.95,High,Gurgaon CyberHub,20,1.0999,1.23,0.95,1.15,1.22,1.8333
13841,Clear,0.55,Medium,Connaught Place,13,1.0149,1.065,1.0,1.2,1.18,1.5195
13845,Clear,0.91,High,Noida Sector 18,21,0.9842,1.206,0.95,1.1,1.2,1.4665
16287,Clear,0.74,Medium,Noida Sector 18,11,0.9785,1.122,1.0,1.1,1.08,1.2712
6496,Smog,0.73,Low,Gurgaon CyberHub,21,1.0875,1.119,1.12,1.15,1.2,1.8959
13851,Clear,0.67,Medium,Rohini,20,0.994,1.101,1.0,1.06,1.22,1.4102
13857,Rain,0.84,Low,Rohini,8,1.1351,1.164,1.12,1.06,1.04,1.6637
16308,Clear,0.4,Medium,Lajpat Nagar,22,1.0128,1.04,1.0,1.18,1.1,1.3482
6498,Heatwave,0.98,Low,Rohini,11,1.1103,1.248,1.12,1.06,1.08,1.7562
6500,Clear,0.63,High,Lajpat Nagar,17,0.9885,1.089,0.95,1.18,1.06,1.2855
16418,Clear,0.94,Low,Lajpat Nagar,12,1.0063,1.224,1.12,1.18,1.15,1.8656
6503,Clear,0.46,High,Lajpat Nagar,13,1.0224,1.046,0.95,1.18,1.18,1.4052
16335,Smog,0.39,High,Connaught Place,20,1.1142,1.039,0.95,1.2,1.22,1.5597
16420,Rain,0.56,Medium,Saket,13,1.1161,1.068,1.0,1.08,1.18,1.5132
13921,Clear,0.81,High,Lajpat Nagar,8,1.0349,1.146,0.95,1.18,1.04,1.3529
16376,Heatwave,0.34,High,Gurgaon CyberHub,2,1.0997,1.034,0.95,1.15,1.0,1.238
16444,Smog,0.7,High,Faridabad,12,1.1326,1.11,0.95,1.04,1.15,1.4422
13928,Heatwave,0.91,High,Faridabad,11,1.0631,1.206,0.95,1.04,1.08,1.3759
13935,Clear,0.41,Low,Noida Sector 18,14,0.9754,1.041,1.12,1.1,1.12,1.453
