order_id,merchant_id,zone,cart_items,structural_minimum_time_sec,historical_speed_index
5838,NCR_M32829,Rohini,2,569.65,1.28
10875,NCR_M26490,Dwarka,1,451.33,1.21
15154,NCR_M14388,Rohini,2,805.75,1.06
10879,NCR_M69464,Rohini,1,518.32,1.24
14605,NCR_M71833,Gurgaon CyberHub,2,448.87,0.81
5849,NCR_M95981,Faridabad,2,778.54,1.04
13000,NCR_M2592,Dwarka,2,397.67,0.9
10891,NCR_M48517,Saket,1,257.73,0.71
4818,NCR_M91684,Connaught Place,2,827.72,1.21
14620,NCR_M62062,Saket,2,739.18,1.26
10881,NCR_M66737,Connaught Place,1,288.26,0.71
5891,NCR_M81258,Dwarka,2,489.15,0.94
10889,NCR_M61754,Saket,1,361.88,0.83
10905,NCR_M84775,Gurgaon CyberHub,1,313.2,0.9
4875,NCR_M11088,Gurgaon CyberHub,2,299.49,1.02
6163,NCR_M30817,Saket,2,764.41,1.02
10902,NCR_M23409,Gurgaon CyberHub,1,452.02,0.97
15367,NCR_M137,Saket,2,432.93,0.72
10906,NCR_M17414,Lajpat Nagar,1,417.0,1.0
10908,NCR_M59501,Noida Sector 18,1,141.68,0.88
14706,NCR_M84515,Dwarka,2,626.53,1.03
4899,NCR_M56359,Noida Sector 18,2,743.87,0.81
10913,NCR_M66198,Gurgaon CyberHub,1,339.04,1.04
15548,NCR_M92790,Dwarka,2,604.38,0.72
6170,NCR_M92421,Noida Sector 18,2,771.08,0.9
2323,NCR_M32855,Rohini,2,581.14,1.0
10933,NCR_M76241,Noida Sector 18,1,90.4,0.8
4934,NCR_M90064,Gurgaon CyberHub,2,524.36,1.28
15460,NCR_M16323,Dwarka,2,152.97,1.0
10944,NCR_M6969,Saket,1,323.1,0.9
5916,NCR_M27519,Rohini,2,496.49,1.04
6200,NCR_M51926,Connaught Place,2,446.57,1.13
14828,NCR_M59849,Connaught Place,2,788.23,0.81
15529,NCR_M93423,Dwarka,2,130.65,1.19
2332,NCR_M1701,Lajpat Nagar,2,928.03,1.1
10949,NCR_M93783,Connaught Place,1,452.5,1.25
14843,NCR_M23200,Noida Sector 18,2,987.59,1.07
2340,NCR_M44590,Faridabad,2,477.66,0.97
10950,NCR_M32116,Dwarka,1,404.54,1.13
14929,NCR_M61935,Connaught Place,2,729.73,0.83
15588,NCR_M54317,Saket,2,438.06,1.04
14934,NCR_M5521,Lajpat Nagar,2,743.15,0.92
12772,NCR_M36456,Noida Sector 18,2,586.94,0.77
6065,NCR_M86466,Noida Sector 18,2,786.12,0.83
10954,NCR_M41606,Connaught Place,1,444.51,0.99
10952,NCR_M14956,Faridabad,1,357.08,1.13
14899,NCR_M44050,Rohini,2,445.86,0.83
5031,NCR_M13918,Rohini,2,821.27,0.78
15634,NCR_M70294,Faridabad,2,613.34,1.09
10965,NCR_M78582,Faridabad,1,109.65,0.85
6311,NCR_M64926,Saket,2,1205.74,1.2
6249,NCR_M70270,Saket,2,302.29,0.82
14987,NCR_M30955,Saket,2,376.75,0.82
15793,NCR_M96672,Dwarka,2,613.11,1.16
12852,NCR_M72618,Rohini,2,328.09,0.85
5070,NCR_M41459,Connaught Place,2,655.16,1.06
10976,NCR_M89038,Gurgaon CyberHub,1,279.04,1.09
10978,NCR_M21114,Saket,1,419.22,1.02
15693,NCR_M99978,Connaught Place,2,727.26,1.03
6288,NCR_M90227,Dwarka,2,442.03,1.13
2389,NCR_M43940,Connaught Place,2,691.3,0.8
13425,NCR_M29346,Gurgaon CyberHub,2,514.35,1.03
2388,NCR_M46314,Rohini,2,942.68,1.15
15196,NCR_M92366,Faridabad,2,985.23,1.15
6078,NCR_M69167,Faridabad,2,637.25,0.94
12995,NCR_M47862,Dwarka,2,1064.51,1.18
6323,NCR_M97407,Connaught Place,2,807.81,0.96
6223,NCR_M49299,Rohini,2,800.86,1.05
2390,NCR_M47222,Dwarka,2,944.2,1.01
13009,NCR_M44943,Gurgaon CyberHub,2,209.25,1.28
6102,NCR_M3454,Faridabad,2,791.0,1.09
11000,NCR_M54936,Saket,1,245.65,0.85
15846,NCR_M43371,Dwarka,2,618.04,1.2
2403,NCR_M8329,Noida Sector 18,2,689.21,0.98
13025,NCR_M15535,Saket,2,684.36,1.09
15872,NCR_M85281,Lajpat Nagar,2,395.5,0.97
15300,NCR_M84926,Gurgaon CyberHub,2,259.01,0.87
5202,NCR_M36321,Gurgaon CyberHub,2,317.66,0.77
6359,NCR_M49171,Saket,2,443.92,1.17
15308,NCR_M80202,Gurgaon CyberHub,2,694.5,1.03
6326,NCR_M8641,Rohini,2,400.76,1.0
13554,NCR_M91058,Lajpat Nagar,2,1079.88,1.29
15998,NCR_M30050,Noida Sector 18,2,573.3,1.27
6338,NCR_M5619,Rohini,2,998.53,1.09
11020,NCR_M56054,Lajpat Nagar,1,65.6,0.82
11013,NCR_M1921,Gurgaon CyberHub,1,108.8,0.8
6379,NCR_M43938,Rohini,2,890.81,0.86
2434,NCR_M69725,Dwarka,2,493.36,0.83
15547,NCR_M12208,Rohini,2,772.65,0.95
15566,NCR_M65775,Gurgaon CyberHub,2,512.02,0.94
2444,NCR_M32973,Lajpat Nagar,2,484.46,0.83
6376,NCR_M10800,Faridabad,2,487.15,0.81
6398,NCR_M71089,Faridabad,2,957.46,0.96
11038,NCR_M28917,Lajpat Nagar,1,344.85,0.95
13183,NCR_M70464,Connaught Place,2,602.17,1.01
16138,NCR_M93501,Dwarka,2,135.77,0.79
6404,NCR_M76701,Lajpat Nagar,2,393.37,0.71
11045,NCR_M37159,Faridabad,1,129.92,1.12
6690,NCR_M84608,Rohini,2,331.55,0.7
11047,NCR_M71697,Saket,1,144.0,1.0
13732,NCR_M61511,Gurgaon CyberHub,2,424.75,1.05
16208,NCR_M58693,Gurgaon CyberHub,2,805.82,1.11
6732,NCR_M61745,Lajpat Nagar,2,693.94,0.74
6225,NCR_M15811,Connaught Place,2,560.86,1.06
11050,NCR_M5127,Connaught Place,1,178.54,1.13
6452,NCR_M30010,Saket,2,706.78,0.97
15647,NCR_M99121,Lajpat Nagar,2,632.8,0.9
15561,NCR_M90933,Saket,2,862.35,1.11
6475,NCR_M193,Faridabad,2,459.79,1.05
6457,NCR_M36414,Faridabad,2,460.48,1.29
6747,NCR_M12817,Connaught Place,2,963.51,1.22
16349,NCR_M39083,Lajpat Nagar,2,724.83,0.88
15645,NCR_M65049,Lajpat Nagar,2,869.16,1.03
2470,NCR_M50941,Connaught Place,2,477.47,1.11
11061,NCR_M32131,Noida Sector 18,1,294.5,0.95
5401,NCR_M40143,Connaught Place,2,617.72,0.92
16448,NCR_M36469,Noida Sector 18,2,715.63,1.1
6268,NCR_M30699,Noida Sector 18,2,677.62,0.99
11058,NCR_M10656,Gurgaon CyberHub,1,311.64,0.98
16477,NCR_M47898,Noida Sector 18,2,498.28,1.08
16458,NCR_M30076,Saket,2,595.7,0.85
5418,NCR_M9360,Saket,2,968.96,1.19
16425,NCR_M42057,Rohini,2,527.43,0.94
6555,NCR_M51832,Dwarka,2,211.02,1.16
14013,NCR_M59192,Faridabad,2,88.06,1.14
11067,NCR_M33273,Gurgaon CyberHub,1,647.36,1.19
6559,NCR_M14672,Gurgaon CyberHub,2,373.25,0.77
6844,NCR_M27049,Saket,2,705.88,1.09
2508,NCR_M76275,Gurgaon CyberHub,2,959.0,1.07
14128,NCR_M25964,Lajpat Nagar,2,95.22,0.75
15817,NCR_M43955,Connaught Place,2,901.2,1.19
6621,NCR_M72310,Faridabad,2,507.66,0.83
2539,NCR_M95431,Faridabad,2,767.89,1.17
15825,NCR_M718,Gurgaon CyberHub,2,784.26,1.25
6910,NCR_M11677,Connaught Place,2,633.03,0.81
11089,NCR_M4435,Rohini,1,546.25,1.15
11084,NCR_M49811,Dwarka,1,221.2,0.7
6697,NCR_M94637,Connaught Place,2,788.55,1.06
6628,NCR_M4995,Noida Sector 18,2,884.01,1.25
11093,NCR_M4235,Faridabad,1,63.0,0.84
2549,NCR_M69301,Gurgaon CyberHub,2,447.13,0.78
6636,NCR_M43950,Noida Sector 18,2,901.31,1.13
14168,NCR_M37406,Lajpat Nagar,2,777.13,0.82
2551,NCR_M34873,Dwarka,2,415.11,0.77
11091,NCR_M42216,Rohini,1,369.66,1.01
14215,NCR_M23186,Faridabad,2,138.94,1.3
5532,NCR_M43443,Connaught Place,2,449.31,0.82
15909,NCR_M51760,Noida Sector 18,2,863.32,1.12
14277,NCR_M41154,Gurgaon CyberHub,2,791.08,0.93
11109,NCR_M77536,Connaught Place,1,238.61,1.07
15988,NCR_M2582,Saket,2,839.89,1.24
6714,NCR_M51718,Dwarka,2,832.57,1.12
6382,NCR_M2764,Lajpat Nagar,2,859.47,1.15
6709,NCR_M92911,Connaught Place,2,470.78,0.81
11128,NCR_M55481,Saket,1,583.0,1.0
16831,NCR_M38760,Rohini,2,552.8,1.15
7086,NCR_M76068,Noida Sector 18,2,1081.35,1.25
16032,NCR_M25308,Gurgaon CyberHub,2,505.83,1.15
16926,NCR_M96372,Rohini,2,713.9,1.22
16906,NCR_M11065,Noida Sector 18,2,342.28,1.07
16086,NCR_M76849,Rohini,2,678.73,1.09
6786,NCR_M37549,Faridabad,2,913.83,0.96
7019,NCR_M36946,Gurgaon CyberHub,2,420.63,0.73
17110,NCR_M47938,Gurgaon CyberHub,2,409.28,1.2
16972,NCR_M6477,Dwarka,2,211.97,0.87
14529,NCR_M51757,Dwarka,2,632.18,0.77
13726,NCR_M90102,Saket,2,1009.63,1.06
17041,NCR_M2383,Lajpat Nagar,2,692.65,0.89
7131,NCR_M49684,Dwarka,2,554.44,0.73
7148,NCR_M88000,Gurgaon CyberHub,2,615.3,0.83
11158,NCR_M45277,Rohini,1,233.2,1.06
13729,NCR_M33403,Dwarka,2,821.36,1.16
5790,NCR_M91882,Dwarka,2,477.81,0.72
6440,NCR_M26947,Dwarka,2,442.33,1.3
6425,NCR_M79699,Faridabad,2,346.69,0.77
6815,NCR_M73934,Saket,2,827.04,1.23
11161,NCR_M22336,Rohini,1,278.76,1.01
5845,NCR_M45096,Connaught Place,2,226.79,1.15
11190,NCR_M79931,Saket,1,146.16,1.26
6477,NCR_M27198,Gurgaon CyberHub,2,1171.55,1.28
16256,NCR_M22011,Saket,2,609.16,1.21
2739,NCR_M24124,Saket,2,613.6,1.17
11192,NCR_M87924,Dwarka,1,152.24,0.88
11193,NCR_M2891,Faridabad,1,332.1,0.82
11179,NCR_M93306,Dwarka,1,277.44,0.96
14730,NCR_M8027,Connaught Place,2,529.5,0.97
14732,NCR_M64926,Saket,2,104.39,1.2
16275,NCR_M68843,Connaught Place,2,1113.61,1.2
11198,NCR_M33666,Rohini,1,257.88,0.84
17254,NCR_M9278,Faridabad,2,1238.24,1.2
11196,NCR_M42240,Noida Sector 18,1,410.62,0.98
17375,NCR_M47665,Gurgaon CyberHub,2,1203.5,1.28
6882,NCR_M48009,Lajpat Nagar,2,749.79,1.09
5913,NCR_M14684,Gurgaon CyberHub,2,563.89,1.28
17278,NCR_M671,Noida Sector 18,2,926.32,1.05
7443,NCR_M89212,Gurgaon CyberHub,2,742.76,1.29
5972,NCR_M17890,Connaught Place,2,438.05,0.86
13911,NCR_M55613,Dwarka,2,482.18,0.89
11208,NCR_M44536,Gurgaon CyberHub,1,79.2,0.9
6899,NCR_M78543,Lajpat Nagar,2,128.4,0.81
17319,NCR_M54320,Rohini,2,361.1,0.81
11217,NCR_M92068,Gurgaon CyberHub,1,255.6,0.71
2790,NCR_M21640,Dwarka,2,577.68,1.26
17503,NCR_M64713,Gurgaon CyberHub,2,708.93,0.76
6521,NCR_M16634,Lajpat Nagar,2,847.17,1.21
16417,NCR_M34661,Saket,2,815.45,1.22
6039,NCR_M68976,Dwarka,2,943.67,1.02
7467,NCR_M32173,Saket,2,554.74,0.76
16499,NCR_M59198,Lajpat Nagar,2,500.56,0.73
7468,NCR_M58848,Dwarka,2,943.18,1.09
7481,NCR_M11578,Faridabad,2,748.15,1.17
6565,NCR_M77300,Connaught Place,2,491.38,1.13
11238,NCR_M20177,Dwarka,1,62.05,0.85
6953,NCR_M44387,Saket,2,698.59,0.94
2839,NCR_M63973,Faridabad,2,781.43,1.28
11248,NCR_M89792,Faridabad,1,353.64,0.84
11251,NCR_M41004,Lajpat Nagar,1,144.42,0.83
6128,NCR_M19997,Rohini,2,504.21,0.76
7675,NCR_M86599,Noida Sector 18,2,404.28,0.77
11254,NCR_M35932,Gurgaon CyberHub,1,429.3,1.06
11258,NCR_M35711,Connaught Place,1,381.7,1.1
17431,NCR_M34694,Lajpat Nagar,2,471.26,1.03
11271,NCR_M35741,Faridabad,1,315.56,0.92
6985,NCR_M77242,Noida Sector 18,2,221.72,1.23
17502,NCR_M93584,Lajpat Nagar,2,478.47,0.94
11273,NCR_M76503,Saket,1,329.4,1.08
6215,NCR_M17375,Dwarka,2,87.78,1.11
6991,NCR_M76675,Connaught Place,2,532.17,1.09
16590,NCR_M81472,Gurgaon CyberHub,2,555.76,1.2
6605,NCR_M45914,Connaught Place,2,502.1,0.91
14990,NCR_M66026,Connaught Place,2,454.25,0.84
2891,NCR_M44517,Gurgaon CyberHub,2,778.6,1.07
6613,NCR_M87797,Noida Sector 18,2,472.55,1.08
7014,NCR_M26070,Rohini,2,934.52,1.18
6227,NCR_M56234,Dwarka,2,569.14,1.13
15031,NCR_M84812,Faridabad,2,742.16,0.75
6250,NCR_M59050,Noida Sector 18,2,757.11,0.99
17774,NCR_M39179,Lajpat Nagar,2,699.11,1.29
6643,NCR_M32822,Rohini,2,1146.23,1.29
17671,NCR_M51728,Connaught Place,2,532.61,0.91
11286,NCR_M60936,Rohini,1,226.2,0.78
11290,NCR_M17000,Connaught Place,1,373.67,0.79
17911,NCR_M62523,Rohini,2,420.57,1.17
15094,NCR_M38713,Saket,2,200.66,1.08
11294,NCR_M64552,Saket,1,387.2,1.21
17823,NCR_M40173,Dwarka,2,665.73,1.23
7903,NCR_M33723,Rohini,2,365.02,0.98
17961,NCR_M10626,Dwarka,2,517.38,0.99
16748,NCR_M67166,Dwarka,2,621.15,0.88
11298,NCR_M76510,Connaught Place,1,358.4,1.12
6372,NCR_M6860,Connaught Place,2,520.72,0.8
17824,NCR_M41610,Gurgaon CyberHub,2,682.6,0.76
2956,NCR_M43308,Connaught Place,2,1112.86,1.1
2969,NCR_M21840,Gurgaon CyberHub,2,707.58,1.15
16765,NCR_M27217,Gurgaon CyberHub,2,871.38,1.25
11297,NCR_M52954,Connaught Place,1,161.7,0.98
7124,NCR_M84482,Noida Sector 18,2,603.02,0.91
11309,NCR_M60594,Gurgaon CyberHub,1,529.98,1.21
17876,NCR_M72076,Saket,2,510.61,0.94
11306,NCR_M49523,Faridabad,1,546.56,1.22
6719,NCR_M99162,Lajpat Nagar,2,502.67,0.78
11312,NCR_M4887,Dwarka,1,153.94,0.86
7141,NCR_M7486,Dwarka,2,602.41,1.04
15200,NCR_M31456,Noida Sector 18,2,690.9,1.25
11307,NCR_M16768,Saket,1,412.02,1.09
15203,NCR_M28454,Lajpat Nagar,2,1145.8,1.19
14378,NCR_M76281,Gurgaon CyberHub,2,737.35,0.9
7986,NCR_M53443,Saket,2,415.87,0.7
11320,NCR_M51878,Gurgaon CyberHub,1,286.44,0.84
15202,NCR_M12227,Noida Sector 18,2,317.97,0.95
18098,NCR_M93406,Connaught Place,2,194.56,1.23
2979,NCR_M22589,Faridabad,2,498.78,0.79
2990,NCR_M78977,Rohini,2,422.41,0.94
11315,NCR_M31710,Faridabad,1,193.5,0.75
11317,NCR_M47789,Lajpat Nagar,1,501.25,1.25
11331,NCR_M88032,Lajpat Nagar,1,335.5,1.1
6445,NCR_M37020,Dwarka,2,1129.45,1.18
6746,NCR_M44949,Saket,2,1264.52,1.14
18016,NCR_M65134,Noida Sector 18,2,453.65,0.81
17084,NCR_M66459,Gurgaon CyberHub,2,714.79,1.12
3011,NCR_M27527,Lajpat Nagar,2,543.47,0.96
15299,NCR_M73494,Rohini,2,640.63,0.81
11343,NCR_M52199,Rohini,1,400.02,1.18
7210,NCR_M99535,Saket,2,475.19,0.71
8122,NCR_M43396,Noida Sector 18,2,770.72,1.02
11355,NCR_M24032,Rohini,1,491.49,1.29
11352,NCR_M75543,Gurgaon CyberHub,1,86.4,1.2
6791,NCR_M37702,Saket,2,896.75,1.03
14525,NCR_M25940,Dwarka,2,361.41,1.2
11344,NCR_M49146,Noida Sector 18,1,245.1,0.86
3020,NCR_M20325,Rohini,2,629.2,0.9
8123,NCR_M22868,Lajpat Nagar,2,484.82,0.95
17175,NCR_M204,Saket,2,731.62,1.12
15366,NCR_M16545,Gurgaon CyberHub,2,483.35,0.76
15376,NCR_M15900,Faridabad,2,472.7,1.17
11366,NCR_M29064,Noida Sector 18,1,298.76,0.97
17189,NCR_M90881,Connaught Place,2,525.09,1.13
8239,NCR_M3749,Faridabad,2,594.02,1.02
18173,NCR_M66630,Noida Sector 18,2,715.54,1.2
6574,NCR_M80765,Lajpat Nagar,2,631.27,0.92
11375,NCR_M20885,Saket,1,364.56,0.98
17076,NCR_M25184,Connaught Place,2,892.77,1.27
8229,NCR_M81571,Connaught Place,2,723.25,1.04
7261,NCR_M71247,Rohini,2,673.58,1.16
18337,NCR_M19260,Noida Sector 18,2,718.69,0.9
18453,NCR_M35960,Connaught Place,2,474.89,0.73
8285,NCR_M33458,Noida Sector 18,2,756.67,1.14
17281,NCR_M85680,Connaught Place,2,714.49,0.91
11394,NCR_M2104,Saket,1,223.55,0.85
6846,NCR_M65902,Noida Sector 18,2,543.31,1.28
17370,NCR_M44536,Gurgaon CyberHub,2,751.75,0.9
17307,NCR_M16104,Noida Sector 18,2,788.44,0.88
11407,NCR_M98047,Connaught Place,1,249.75,1.11
8399,NCR_M90013,Saket,2,721.75,0.79
6885,NCR_M78279,Connaught Place,2,831.89,1.29
6672,NCR_M12392,Connaught Place,2,111.97,1.27
17424,NCR_M28902,Dwarka,2,454.53,0.83
18563,NCR_M97538,Saket,2,545.81,1.14
14794,NCR_M81160,Saket,2,520.94,1.19
8470,NCR_M67915,Noida Sector 18,2,648.06,0.85
7384,NCR_M50358,Gurgaon CyberHub,2,756.77,1.25
11426,NCR_M86909,Connaught Place,1,425.06,1.06
18639,NCR_M38438,Saket,2,485.09,0.77
17365,NCR_M35504,Saket,2,453.74,0.87
17406,NCR_M96283,Gurgaon CyberHub,2,423.11,0.81
11447,NCR_M93460,Rohini,1,577.5,1.25
7407,NCR_M75404,Rohini,2,618.47,1.05
8505,NCR_M41259,Noida Sector 18,2,915.22,1.27
17626,NCR_M33725,Faridabad,2,806.62,1.29
18892,NCR_M64287,Saket,2,941.02,1.0
11460,NCR_M74843,Saket,1,378.14,0.74
17455,NCR_M14909,Connaught Place,2,705.36,0.82
18784,NCR_M92618,Connaught Place,2,364.92,0.81
11466,NCR_M50627,Connaught Place,1,204.18,1.23
6993,NCR_M37229,Noida Sector 18,2,450.06,1.09
6810,NCR_M23387,Connaught Place,2,426.98,1.21
17531,NCR_M46755,Rohini,2,710.68,1.0
11469,NCR_M28303,Rohini,1,77.7,1.05
6819,NCR_M60816,Lajpat Nagar,2,1187.93,1.27
7493,NCR_M84749,Gurgaon CyberHub,2,543.79,1.18
11490,NCR_M63345,Lajpat Nagar,1,418.0,1.0
8677,NCR_M35619,Gurgaon CyberHub,2,800.61,0.91
11495,NCR_M76235,Connaught Place,1,310.05,1.17
17731,NCR_M61115,Dwarka,2,440.99,0.78
8565,NCR_M70131,Connaught Place,2,525.77,0.71
15023,NCR_M25526,Rohini,2,341.75,0.94
8720,NCR_M79819,Saket,2,731.77,1.19
7515,NCR_M14335,Connaught Place,2,919.92,1.2
8724,NCR_M94716,Connaught Place,2,543.73,0.94
11514,NCR_M62768,Noida Sector 18,1,401.2,0.85
7027,NCR_M6645,Gurgaon CyberHub,2,667.89,1.18
15055,NCR_M32934,Dwarka,2,398.17,0.84
17803,NCR_M43470,Lajpat Nagar,2,919.22,0.89
11524,NCR_M33688,Noida Sector 18,1,247.9,0.74
7545,NCR_M52657,Noida Sector 18,2,368.79,0.79
8683,NCR_M17376,Dwarka,2,609.36,0.97
7561,NCR_M65207,Noida Sector 18,2,359.09,0.96
8805,NCR_M96463,Rohini,2,301.15,0.86
19001,NCR_M36608,Rohini,2,384.6,0.73
7564,NCR_M83179,Noida Sector 18,2,956.89,1.15
3292,NCR_M23994,Faridabad,2,458.15,0.88
7568,NCR_M44387,Saket,2,778.51,0.94
7090,NCR_M46288,Rohini,2,710.37,1.13
8818,NCR_M86725,Rohini,2,351.64,0.72
19013,NCR_M98133,Faridabad,2,858.87,1.25
17831,NCR_M93309,Faridabad,2,608.12,1.01
16081,NCR_M96394,Faridabad,2,570.37,1.11
7113,NCR_M76313,Lajpat Nagar,2,536.45,1.11
11561,NCR_M98372,Faridabad,1,604.99,1.01
7106,NCR_M75325,Saket,2,726.9,1.04
7121,NCR_M71197,Rohini,2,598.17,1.27
8896,NCR_M70015,Dwarka,2,529.36,0.84
8828,NCR_M8211,Dwarka,2,534.3,1.04
17896,NCR_M10923,Dwarka,2,468.86,1.09
7640,NCR_M36290,Dwarka,2,754.85,1.2
17939,NCR_M33341,Connaught Place,2,1151.36,1.1
7642,NCR_M39851,Saket,2,68.51,0.72
11576,NCR_M56985,Faridabad,1,309.06,1.01
15241,NCR_M84179,Gurgaon CyberHub,2,445.9,1.19
11574,NCR_M11095,Rohini,1,701.8,1.21
17951,NCR_M87960,Dwarka,2,528.32,0.71
17972,NCR_M33419,Gurgaon CyberHub,2,603.46,0.7
19335,NCR_M5742,Faridabad,2,870.3,1.25
11582,NCR_M72375,Saket,1,455.8,1.06
9083,NCR_M68799,Lajpat Nagar,2,497.02,1.07
19370,NCR_M70533,Rohini,2,580.75,0.76
11586,NCR_M22165,Lajpat Nagar,1,479.2,0.8
11592,NCR_M35596,Faridabad,1,337.04,0.88
19471,NCR_M30258,Dwarka,2,233.14,1.1
18144,NCR_M14212,Connaught Place,2,615.76,1.26
3423,NCR_M95990,Connaught Place,2,522.92,0.8
15405,NCR_M5233,Lajpat Nagar,2,444.34,0.77
19512,NCR_M67754,Noida Sector 18,2,610.03,0.91
7721,NCR_M52692,Rohini,2,73.62,1.05
19565,NCR_M89766,Rohini,2,1108.65,1.29
3454,NCR_M79769,Saket,2,1083.22,1.22
18221,NCR_M25614,Gurgaon CyberHub,2,718.22,1.17
3465,NCR_M14027,Dwarka,2,538.87,0.96
19592,NCR_M53536,Dwarka,2,726.85,1.15
9256,NCR_M94091,Connaught Place,2,437.76,0.74
11613,NCR_M30909,Noida Sector 18,1,79.92,0.72
19632,NCR_M52114,Rohini,2,442.78,0.81
3497,NCR_M19611,Saket,2,631.93,0.79
11618,NCR_M46647,Gurgaon CyberHub,1,488.8,0.94
16449,NCR_M63186,Connaught Place,2,392.32,0.9
19566,NCR_M72568,Noida Sector 18,2,254.62,0.7
18420,NCR_M47575,Lajpat Nagar,2,670.92,1.2
7786,NCR_M91052,Connaught Place,2,851.27,0.87
7291,NCR_M36183,Connaught Place,2,803.27,1.17
3516,NCR_M571,Noida Sector 18,2,479.54,1.1
18536,NCR_M97791,Dwarka,2,805.79,1.21
11645,NCR_M19289,Gurgaon CyberHub,1,482.85,1.11
11641,NCR_M78825,Connaught Place,1,318.42,0.87
7414,NCR_M29878,Noida Sector 18,2,790.55,1.1
16583,NCR_M84426,Faridabad,2,403.81,0.9
9396,NCR_M918,Noida Sector 18,2,856.88,0.95
9253,NCR_M75603,Gurgaon CyberHub,2,527.61,1.26
18581,NCR_M95041,Gurgaon CyberHub,2,680.72,1.09
19744,NCR_M64576,Lajpat Nagar,2,488.49,0.82
9272,NCR_M72519,Rohini,2,493.52,0.73
3556,NCR_M39105,Lajpat Nagar,2,807.32,1.14
16692,NCR_M18063,Connaught Place,2,693.3,0.72
11665,NCR_M17000,Connaught Place,1,304.15,0.79
18544,NCR_M61846,Rohini,2,730.62,0.97
19999,NCR_M9942,Lajpat Nagar,2,947.54,1.25
7363,NCR_M61170,Gurgaon CyberHub,2,954.75,1.19
6,NCR_M23471,Lajpat Nagar,3,604.86,0.92
19886,NCR_M59822,Faridabad,2,520.37,1.06
11664,NCR_M86670,Rohini,1,327.52,0.89
3599,NCR_M44436,Connaught Place,2,585.68,1.08
7902,NCR_M4530,Faridabad,2,617.61,0.91
18632,NCR_M83056,Saket,2,323.52,1.01
126,NCR_M12193,Rohini,3,810.59,0.87
15800,NCR_M74103,Dwarka,2,355.12,0.73
9496,NCR_M72763,Dwarka,2,545.15,0.8
16840,NCR_M86796,Rohini,2,831.52,1.21
3635,NCR_M34088,Saket,2,685.83,1.19
18858,NCR_M66678,Connaught Place,2,711.78,1.11
7938,NCR_M4628,Connaught Place,2,356.64,0.76
11703,NCR_M56542,Gurgaon CyberHub,1,374.34,1.02
11697,NCR_M68227,Dwarka,1,524.8,1.28
11704,NCR_M3256,Rohini,1,77.38,0.73
18744,NCR_M57434,Saket,2,731.38,1.03
77,NCR_M5214,Noida Sector 18,3,1096.89,1.1
11701,NCR_M19405,Faridabad,1,530.83,1.09
7966,NCR_M25381,Connaught Place,2,348.63,0.71
11707,NCR_M91057,Dwarka,1,327.86,0.97
18940,NCR_M19174,Rohini,2,612.81,1.12
11712,NCR_M53028,Faridabad,1,588.24,1.14
11716,NCR_M23990,Lajpat Nagar,1,173.6,1.12
109,NCR_M24520,Gurgaon CyberHub,3,857.3,0.89
11718,NCR_M22440,Gurgaon CyberHub,1,338.8,1.21
11725,NCR_M76950,Faridabad,1,289.5,0.75
9631,NCR_M14996,Lajpat Nagar,2,94.08,1.16
18821,NCR_M23560,Noida Sector 18,2,349.16,0.84
7725,NCR_M89050,Faridabad,2,970.45,1.15
11733,NCR_M5022,Connaught Place,1,128.52,0.84
233,NCR_M98001,Rohini,3,1471.25,1.28
167,NCR_M21120,Gurgaon CyberHub,3,521.68,1.16
18973,NCR_M51540,Faridabad,2,808.96,0.99
7532,NCR_M94836,Rohini,2,573.31,0.95
8071,NCR_M39351,Noida Sector 18,2,711.66,1.14
7769,NCR_M46224,Faridabad,2,471.63,0.81
3703,NCR_M25518,Faridabad,2,776.22,1.28
19048,NCR_M78654,Noida Sector 18,2,1155.67,1.28
11749,NCR_M22251,Rohini,1,431.27,1.01
9610,NCR_M84487,Faridabad,2,410.33,1.04
7539,NCR_M82896,Dwarka,2,427.89,0.98
11754,NCR_M89133,Rohini,1,247.16,0.74
19090,NCR_M91067,Saket,2,552.63,0.87
11759,NCR_M66799,Rohini,1,357.12,1.28
8082,NCR_M54200,Rohini,2,882.39,1.09
19095,NCR_M59547,Gurgaon CyberHub,2,289.51,0.86
16012,NCR_M88152,Connaught Place,2,700.82,0.76
341,NCR_M3328,Rohini,3,1245.23,1.29
8101,NCR_M29769,Rohini,2,415.87,1.0
19016,NCR_M64419,Dwarka,2,758.51,1.17
7576,NCR_M94387,Connaught Place,2,429.23,0.74
11769,NCR_M42789,Faridabad,1,381.78,1.01
17149,NCR_M82385,Gurgaon CyberHub,2,328.2,0.84
19113,NCR_M46831,Saket,2,892.31,1.18
998,NCR_M52447,Dwarka,3,870.43,1.1
8120,NCR_M15161,Saket,2,584.44,0.74
19242,NCR_M56584,Rohini,2,519.97,1.09
431,NCR_M33999,Faridabad,3,998.94,0.75
16172,NCR_M27231,Dwarka,2,348.83,0.8
435,NCR_M9077,Rohini,3,838.18,1.2
3771,NCR_M69342,Noida Sector 18,2,581.47,0.74
1116,NCR_M31086,Connaught Place,3,489.96,1.08
11787,NCR_M55572,Connaught Place,1,443.3,1.1
1072,NCR_M14716,Dwarka,3,900.63,1.0
1192,NCR_M5751,Faridabad,3,1141.15,0.95
1106,NCR_M78769,Connaught Place,3,796.37,0.93
