order_id,merchant_id,zone,weather,traffic_index,rider_density,hour_of_day,structural_minimum_time_sec,complexity_delta_sec,ambient_friction_multiplier,merchant_marked_ready_sec,trust_weight,is_anomaly,raw_kpt_sec,kpt_floor_sec,kpt_ceiling_sec,buffer_sec,final_predicted_kpt_sec,final_predicted_kpt_min
8365,NCR_M79676,Faridabad,Heatwave,0.37,Low,22,610.49,0,1.4372,643.12,1.0,False,731.88,715.77,802.62,38.64,770.52,12.84
11919,NCR_M46526,Noida Sector 18,Clear,0.41,Medium,18,383.06,110,1.2591,438.99,1.0,False,553.26,529.47,587.38,7.0,560.26,9.34
11932,NCR_M38231,Connaught Place,Rain,0.76,Low,9,161.7,0,1.8521,166.55,1.0,False,220.06,210.16,232.9,5.5,225.56,3.76
17739,NCR_M19521,Faridabad,Heatwave,0.64,Low,23,553.44,30,1.523,589.45,1.0,False,720.02,669.62,747.38,12.6,732.62,12.21
1883,NCR_M85239,Rohini,Rain,0.74,High,1,876.5,35,1.3682,918.17,1.0,False,1066.18,1016.07,1124.82,3.3,1069.48,17.82
19755,NCR_M51935,Dwarka,Rain,0.94,Medium,18,157.66,18,1.6072,174.73,1.0,False,222.69,208.59,232.05,8.8,231.49,3.86
3987,NCR_M25567,Gurgaon CyberHub,Clear,0.48,Low,14,646.89,25,1.5228,527.33,0.75,False,842.06,773.29,868.17,21.85,863.91,14.4
3995,NCR_M73194,Gurgaon CyberHub,Rain,0.57,High,8,856.31,0,1.2773,700.0,0.75,False,984.91,949.45,1057.13,15.4,1000.31,16.67
874,NCR_M30135,Rohini,Clear,0.74,Low,14,717.75,66,1.4728,623.4,0.75,False,965.51,897.92,1002.2,13.8,979.31,16.32
11941,NCR_M10346,Rohini,Heatwave,0.68,Medium,7,115.34,77,1.2732,124.51,1.0,False,217.03,196.41,222.02,32.03,249.06,4.15
8406,NCR_M41186,Saket,Clear,0.86,Low,12,1075.19,18,1.6539,1088.15,1.0,False,1405.89,1370.74,1534.76,31.62,1437.51,23.96
914,NCR_M92950,Rohini,Heatwave,0.97,Low,13,719.02,0,1.9785,737.76,1.0,False,1011.37,913.6,1033.62,38.64,1050.01,17.5
7911,NCR_M70745,Noida Sector 18,Smog,0.62,Medium,12,429.97,22,1.5323,465.3,1.0,False,559.48,541.01,603.3,19.94,579.42,9.66
11952,NCR_M33456,Lajpat Nagar,Fog,0.74,High,21,482.8,15,1.8341,446.44,0.75,False,683.82,632.53,707.76,18.11,701.93,11.7
11958,NCR_M28019,Saket,Heatwave,0.97,High,19,631.04,13,1.5839,655.75,1.0,False,810.54,792.71,888.9,38.64,849.18,14.15
8425,NCR_M54220,Lajpat Nagar,Clear,0.73,Medium,21,598.86,0,1.6798,623.73,1.0,False,776.17,699.84,792.46,38.53,814.7,13.58
19913,NCR_M45992,Lajpat Nagar,Clear,0.85,Low,16,933.98,32,1.599,788.0,0.75,False,1240.18,1165.77,1294.74,6.0,1246.18,20.77
16773,NCR_M73617,Faridabad,Clear,0.48,Low,13,620.61,0,1.4705,659.69,1.0,False,752.58,708.68,786.44,5.75,758.33,12.64
8448,NCR_M87439,Saket,Smog,0.9,High,10,954.43,0,1.4285,1007.84,1.0,False,1140.73,1109.93,1241.5,24.99,1165.72,19.43
11959,NCR_M9487,Noida Sector 18,Smog,0.94,Medium,12,167.9,23,1.7154,136.77,0.75,False,253.39,229.31,259.21,35.78,289.17,4.82
11972,NCR_M38863,Saket,Clear,0.34,Medium,14,410.64,0,1.2057,440.35,1.0,False,450.9,435.57,485.47,18.4,469.3,7.82
17897,NCR_M58871,Dwarka,Clear,0.79,Medium,19,512.26,68,1.3575,528.75,1.0,False,676.07,612.97,692.3,33.35,709.42,11.82
8455,NCR_M86695,Noida Sector 18,Clear,0.94,Medium,20,536.48,20,1.6438,489.82,0.75,False,724.2,671.09,750.27,16.1,740.3,12.34
16796,NCR_M43857,Faridabad,Smog,0.88,High,16,1045.58,97,1.3087,1047.1,1.0,False,1307.09,1256.12,1396.41,11.22,1318.31,21.97
2280,NCR_M86056,Connaught Place,Clear,0.3,Low,12,737.95,0,1.586,620.47,0.75,False,944.11,851.27,963.93,38.53,982.64,16.38
11973,NCR_M31380,Faridabad,Clear,0.49,High,9,289.6,0,1.1259,254.81,0.75,False,313.08,286.99,322.47,20.0,333.08,5.55
2788,NCR_M64730,Lajpat Nagar,Smog,0.8,Low,1,715.49,85,1.5776,767.87,1.0,False,1005.44,940.08,1046.66,9.18,1014.62,16.91
5,NCR_M28379,Faridabad,Clear,0.53,Medium,10,1411.35,35,1.1445,1228.71,0.75,False,1575.55,1470.51,1638.57,10.0,1585.55,26.43
8462,NCR_M54354,Lajpat Nagar,Rain,0.4,Low,12,669.73,32,1.8373,716.24,1.0,False,951.17,876.67,982.56,21.51,972.68,16.21
10574,NCR_M49997,Noida Sector 18,Smog,0.63,Low,6,545.07,70,1.5544,556.59,1.0,False,766.84,700.38,788.31,23.46,790.3,13.17
8473,NCR_M14032,Rohini,Heatwave,0.73,Medium,22,806.55,0,1.2837,370.55,0.25,True,962.22,894.86,998.78,14.49,976.71,16.28
1008,NCR_M80073,Gurgaon CyberHub,Smog,0.42,High,19,507.24,66,1.4327,508.46,1.0,False,686.14,660.75,735.32,15.25,701.39,11.69
11991,NCR_M65983,Faridabad,Smog,0.65,High,20,413.58,0,1.3586,453.28,1.0,False,482.06,468.57,523.84,26.98,509.04,8.48
7946,NCR_M36684,Saket,Heatwave,0.47,Medium,18,308.24,0,1.356,327.44,1.0,False,358.94,331.42,371.14,16.8,375.74,6.26
2526,NCR_M17619,Lajpat Nagar,Rain,0.73,High,18,801.45,51,1.6971,842.26,1.0,False,1110.51,1023.52,1147.16,18.7,1129.21,18.82
11993,NCR_M6588,Lajpat Nagar,Heatwave,0.83,Low,12,264.0,0,1.9256,319.75,1.0,False,366.34,335.81,377.33,24.15,390.49,6.51
17963,NCR_M62791,Dwarka,Clear,0.8,Medium,13,653.35,22,1.3922,713.33,1.0,False,796.86,725.14,817.57,29.9,826.76,13.78
8533,NCR_M31481,Gurgaon CyberHub,Fog,0.56,High,18,465.67,0,1.589,511.96,1.0,False,587.0,533.19,601.68,28.88,615.88,10.26
2212,NCR_M98531,Saket,Clear,0.37,Low,18,805.68,25,1.3992,810.53,1.0,False,982.59,908.9,1016.98,15.0,997.59,16.63
2635,NCR_M20528,Saket,Heatwave,0.76,Low,12,1384.95,0,1.6942,1333.93,0.75,False,1830.37,1782.78,1995.1,31.4,1861.77,31.03
4051,NCR_M23570,Dwarka,Heatwave,0.45,High,11,666.18,28,1.257,708.32,1.0,False,778.29,716.02,803.19,18.9,797.19,13.29
411,NCR_M11152,Lajpat Nagar,Clear,0.64,Medium,22,316.54,0,1.4341,367.72,1.0,False,379.07,348.74,391.2,20.7,399.77,6.66
11982,NCR_M71095,Saket,Clear,0.46,Low,19,440.1,25,1.495,471.52,1.0,False,568.68,530.77,591.43,11.5,580.18,9.67
396,NCR_M59175,Rohini,Clear,0.99,Low,18,1128.2,25,1.6872,1149.43,1.0,False,1497.92,1408.04,1563.83,6.0,1503.92,25.07
1128,NCR_M44740,Connaught Place,Clear,0.44,High,20,537.67,30,1.4408,447.08,0.75,False,692.15,641.39,717.06,16.1,708.25,11.8
12018,NCR_M32955,Saket,Smog,0.97,High,13,416.23,0,1.7425,450.84,1.0,False,549.44,525.81,583.32,8.21,557.65,9.29
395,NCR_M35304,Dwarka,Fog,0.72,High,12,1007.74,0,1.4587,1019.42,1.0,False,1217.11,1146.12,1271.88,6.04,1223.15,20.39
1046,NCR_M34701,Rohini,Clear,0.92,High,21,1235.84,0,1.4565,1292.63,1.0,False,1491.48,1433.31,1593.4,12.65,1504.13,25.07
46,NCR_M93037,Saket,Clear,0.8,High,8,473.52,0,1.2292,513.62,1.0,False,524.99,494.36,548.61,5.0,529.99,8.83
2831,NCR_M67569,Noida Sector 18,Smog,0.78,Low,19,1623.9,27,1.668,1437.39,0.75,False,2164.63,2106.19,2355.84,28.74,2193.37,36.56
8512,NCR_M66789,Faridabad,Clear,0.31,High,21,418.66,40,1.1787,259.99,0.25,True,523.08,494.31,547.66,3.45,526.53,8.78
8508,NCR_M71046,Dwarka,Rain,0.75,High,19,966.63,72,1.5721,1000.79,1.0,False,1302.27,1265.81,1415.13,29.09,1331.36,22.19
8662,NCR_M37843,Connaught Place,Rain,0.47,Low,16,996.93,0,1.7342,1032.46,1.0,False,1312.85,1277.4,1428.82,26.95,1339.8,22.33
7995,NCR_M13901,Lajpat Nagar,Clear,0.81,Medium,20,457.0,0,1.5805,396.59,0.75,False,583.67,540.87,604.68,16.1,599.77,10.0
12026,NCR_M80060,Connaught Place,Heatwave,0.81,High,19,309.12,30,1.6171,321.95,1.0,False,431.24,406.81,451.08,4.83,436.07,7.27
10611,NCR_M1882,Dwarka,Heatwave,0.52,Medium,18,763.37,0,1.2461,765.95,1.0,False,852.14,833.39,934.51,33.6,885.74,14.76
2868,NCR_M33038,Rohini,Smog,0.97,Medium,21,532.7,0,1.7302,494.82,0.75,False,711.35,663.93,739.81,11.73,723.08,12.05
2899,NCR_M1631,Saket,Clear,0.84,Low,11,1218.45,0,1.4595,1255.33,1.0,False,1472.01,1439.62,1614.3,32.0,1504.01,25.07
10754,NCR_M20790,Lajpat Nagar,Rain,0.72,High,13,720.0,70,1.7188,641.7,0.75,False,1050.11,1023.86,1146.37,34.79,1084.9,18.08
1130,NCR_M88060,Dwarka,Heatwave,0.5,High,7,1526.95,0,1.1231,1325.84,0.75,False,1648.75,1586.09,1764.16,12.6,1661.35,27.69
10612,NCR_M83495,Faridabad,Clear,0.33,Medium,14,937.15,55,1.2096,571.28,0.25,True,1147.41,1072.83,1194.46,10.35,1157.76,19.3
149,NCR_M46152,Gurgaon CyberHub,Heatwave,0.53,High,12,1448.88,0,1.4413,1482.73,1.0,False,1739.44,1668.12,1852.5,10.87,1750.31,29.17
384,NCR_M48921,Faridabad,Smog,0.7,Medium,13,1043.87,0,1.4901,1052.14,1.0,False,1274.25,1247.49,1399.55,39.3,1313.55,21.89
12037,NCR_M67232,Saket,Clear,0.91,Low,11,328.44,0,1.6232,347.33,1.0,False,418.45,391.95,436.02,8.0,426.45,7.11
10794,NCR_M80358,Gurgaon CyberHub,Smog,0.34,Medium,14,565.89,0,1.4352,622.81,1.0,False,677.94,625.96,700.99,18.77,696.71,11.61
706,NCR_M3263,Saket,Smog,0.59,High,9,791.78,0,1.2791,844.4,1.0,False,895.48,856.08,949.21,6.12,901.6,15.03
8554,NCR_M66982,Gurgaon CyberHub,Smog,0.74,Medium,10,479.23,38,1.5062,500.65,1.0,False,634.78,593.52,660.81,9.18,643.96,10.73
591,NCR_M81973,Gurgaon CyberHub,Clear,0.59,High,14,579.21,0,1.3292,619.75,1.0,False,667.78,613.24,688.48,21.85,689.63,11.49
12049,NCR_M75486,Dwarka,Clear,0.78,Medium,17,169.52,0,1.257,80.71,0.25,True,200.23,191.02,211.58,4.0,204.23,3.4
12054,NCR_M54723,Noida Sector 18,Heatwave,0.39,High,22,358.7,33,1.3684,349.94,0.75,False,465.38,430.48,481.67,18.11,483.49,8.06
236,NCR_M89500,Saket,Rain,0.59,High,12,771.08,25,1.5345,826.96,1.0,False,986.14,905.61,1016.71,24.03,1010.17,16.84
10801,NCR_M50819,Noida Sector 18,Clear,0.73,Low,21,375.77,0,1.5966,432.95,1.0,False,474.81,437.62,490.48,19.55,494.36,8.24
1211,NCR_M29933,Rohini,Clear,0.89,High,14,1059.48,0,1.3481,856.04,0.75,False,1251.33,1165.82,1300.13,12.65,1263.98,21.07
1193,NCR_M6902,Lajpat Nagar,Fog,0.72,Medium,9,1065.0,37,1.5773,580.79,0.25,True,1447.91,1382.75,1532.37,5.25,1453.16,24.22
12062,NCR_M99024,Faridabad,Clear,0.5,Medium,13,341.76,35,1.3775,375.75,1.0,False,442.19,417.13,462.53,4.6,446.79,7.45
8589,NCR_M8598,Faridabad,Clear,0.73,High,18,479.42,0,1.2061,507.57,1.0,False,526.51,482.64,542.31,20.0,546.51,9.11
10855,NCR_M63910,Noida Sector 18,Heatwave,0.64,Low,21,461.0,25,1.7076,370.16,0.75,False,644.3,600.27,669.43,13.28,657.58,10.96
2678,NCR_M72392,Lajpat Nagar,Smog,0.7,Medium,8,340.97,25,1.5976,341.12,1.0,False,462.57,418.63,473.21,31.11,493.68,8.23
10758,NCR_M84215,Saket,Clear,0.85,High,12,637.58,0,1.361,681.28,1.0,False,743.81,710.34,787.2,5.75,749.56,12.49
8856,NCR_M8264,Noida Sector 18,Clear,0.92,High,21,943.55,40,1.4698,924.29,0.75,False,1211.28,1179.79,1320.3,29.9,1241.18,20.69
10878,NCR_M63294,Rohini,Clear,0.55,Medium,0,565.91,0,1.1736,581.19,1.0,False,613.07,558.91,629.62,24.5,637.57,10.63
316,NCR_M25806,Saket,Smog,0.99,Medium,12,1169.19,0,1.6916,739.62,0.25,True,1590.82,1492.72,1659.22,8.21,1599.03,26.65
1299,NCR_M91680,Saket,Smog,0.58,High,21,1008.75,0,1.4319,1050.49,1.0,False,1207.09,1152.77,1277.5,5.87,1212.96,20.22
12075,NCR_M11875,Rohini,Rain,0.75,Medium,21,614.52,0,1.7464,377.14,0.25,True,848.97,813.31,902.74,10.12,859.09,14.32
4186,NCR_M93066,Lajpat Nagar,Smog,0.69,Low,21,802.73,0,1.9022,845.51,1.0,False,1107.13,1051.77,1162.48,0.0,1107.13,18.45
869,NCR_M86403,Gurgaon CyberHub,Clear,0.43,High,19,716.21,60,1.3561,739.39,1.0,False,903.91,827.08,930.12,24.72,928.63,15.48
10919,NCR_M14080,Rohini,Heatwave,0.68,High,13,292.84,0,1.4676,302.85,1.0,False,354.76,338.44,374.86,4.83,359.59,5.99
8633,NCR_M49851,Rohini,Clear,0.41,Medium,15,550.14,0,1.1805,558.14,1.0,False,597.73,552.9,618.65,15.0,612.73,10.21
17155,NCR_M72780,Dwarka,Clear,0.61,Medium,0,751.29,0,1.1777,799.43,1.0,False,815.31,795.75,891.41,29.0,844.31,14.07
1026,NCR_M95409,Lajpat Nagar,Heatwave,0.32,Low,9,602.61,25,1.5979,303.66,0.25,True,829.51,752.09,849.41,30.45,859.96,14.33
12078,NCR_M9019,Noida Sector 18,Fog,0.54,Medium,13,369.55,0,1.6048,425.78,1.0,False,468.15,440.84,489.22,6.04,474.19,7.9
12093,NCR_M49501,Connaught Place,Rain,0.96,Medium,7,431.43,40,1.7316,474.49,1.0,False,620.36,561.42,634.62,33.55,653.91,10.9
10925,NCR_M12101,Rohini,Fog,0.92,Low,11,580.13,72,1.8352,473.91,0.75,False,895.04,856.55,950.23,7.35,902.39,15.04
2972,NCR_M57022,Saket,Clear,0.65,Medium,8,469.59,25,1.2493,448.22,0.75,False,562.21,510.67,576.26,27.5,589.71,9.83
8941,NCR_M19801,Dwarka,Fog,0.58,High,10,290.18,0,1.2541,295.65,1.0,False,324.96,297.34,334.39,22.57,347.53,5.79
12092,NCR_M63401,Rohini,Clear,0.48,Low,15,93.22,25,1.269,113.3,1.0,False,133.17,128.91,143.83,18.0,151.17,2.52
8127,NCR_M92447,Lajpat Nagar,Fog,0.47,Medium,21,819.91,40,1.745,851.85,1.0,False,1135.93,1092.76,1215.44,14.49,1150.42,19.17
3603,NCR_M29438,Dwarka,Clear,0.56,Medium,7,948.49,0,1.1766,1003.19,1.0,False,1028.84,981.51,1087.14,4.0,1032.84,17.21
17170,NCR_M76538,Noida Sector 18,Smog,0.36,Medium,12,815.2,38,1.4056,817.93,1.0,False,1011.54,922.18,1038.85,28.74,1040.28,17.34
12106,NCR_M46676,Noida Sector 18,Fog,0.94,Medium,9,312.0,0,1.6137,343.87,1.0,False,396.34,378.11,418.8,4.2,400.54,6.68
12094,NCR_M19943,Rohini,Smog,0.42,High,21,350.0,0,1.3427,366.43,1.0,False,405.56,365.01,413.67,41.06,446.62,7.44
8967,NCR_M20863,Rohini,Clear,1.0,Low,20,552.2,20,1.8917,601.35,1.0,False,787.0,714.86,806.67,31.62,818.62,13.64
1224,NCR_M11670,Rohini,Heatwave,0.92,High,13,935.44,67,1.5202,466.66,0.25,True,1292.1,1216.73,1350.24,6.04,1298.14,21.64
3095,NCR_M53773,Noida Sector 18,Clear,0.77,Low,22,1541.48,61,1.4788,1578.56,1.0,False,1948.71,1894.15,2117.6,26.45,1975.16,32.92
1415,NCR_M15917,Saket,Heatwave,0.76,High,9,616.63,0,1.3088,539.23,0.75,False,717.77,667.53,745.05,12.6,730.37,12.17
1458,NCR_M10879,Connaught Place,Heatwave,0.76,Medium,6,409.25,30,1.6743,232.45,0.25,True,592.92,533.63,604.78,36.75,629.67,10.49
17261,NCR_M2986,Saket,Clear,0.77,High,13,489.52,0,1.3382,528.32,1.0,False,566.28,529.47,589.5,10.35,576.63,9.61
10945,NCR_M97906,Faridabad,Fog,0.52,Low,2,947.45,0,1.3478,604.82,0.25,True,1156.79,1095.09,1212.31,2.1,1158.89,19.31
18353,NCR_M73649,Connaught Place,Clear,0.43,Medium,12,866.62,72,1.4128,886.56,1.0,False,1115.66,1072.15,1191.89,12.65,1128.31,18.81
12118,NCR_M41236,Faridabad,Clear,0.67,High,18,347.55,0,1.168,366.42,1.0,False,375.61,358.71,397.52,5.0,380.61,6.34
8685,NCR_M18932,Noida Sector 18,Smog,0.79,Low,7,1129.42,30,1.5423,1080.84,0.75,False,1462.46,1415.67,1579.46,18.36,1480.82,24.68
1285,NCR_M92877,Faridabad,Clear,0.51,Medium,17,607.34,25,1.1632,600.04,0.75,False,694.14,658.27,728.15,1.0,695.14,11.59
12120,NCR_M337,Dwarka,Clear,0.58,High,20,303.75,0,1.289,356.25,1.0,False,344.86,313.25,353.48,31.62,376.48,6.27
12125,NCR_M42934,Faridabad,Smog,0.39,High,21,66.66,27,1.3484,57.92,0.75,False,110.09,104.7,115.78,1.17,111.26,1.85
1528,NCR_M84900,Rohini,Clear,0.74,Low,11,810.55,0,1.5232,664.47,0.75,False,1016.58,960.66,1064.35,3.0,1019.58,16.99
12123,NCR_M45537,Connaught Place,Clear,0.4,High,14,660.06,0,1.3404,594.81,0.75,False,777.39,749.4,834.4,16.1,793.49,13.22
8748,NCR_M69505,Gurgaon CyberHub,Clear,0.93,Low,14,380.54,0,1.7854,419.89,1.0,False,508.47,495.25,554.24,29.9,538.37,8.97
8230,NCR_M99215,Dwarka,Clear,0.43,High,21,518.9,0,1.2638,531.47,1.0,False,583.34,548.34,609.01,6.9,590.24,9.84
1105,NCR_M51149,Connaught Place,Fog,0.83,High,22,945.6,61,1.6891,971.62,1.0,False,1308.23,1227.56,1364.49,8.45,1316.68,21.94
10996,NCR_M16280,Lajpat Nagar,Rain,0.71,Medium,17,410.46,0,1.4918,463.06,1.0,False,501.33,458.72,515.87,23.65,524.98,8.75
12141,NCR_M68666,Saket,Heatwave,0.3,Low,21,140.8,0,1.6017,78.66,0.25,True,186.64,182.54,204.68,38.64,225.28,3.75
630,NCR_M71387,Saket,Clear,0.91,High,12,445.39,0,1.36,393.49,0.75,False,528.32,480.77,542.05,29.9,558.22,9.3
651,NCR_M86125,Noida Sector 18,Smog,1.0,Low,2,1146.59,35,1.6935,961.89,0.75,False,1560.59,1456.55,1623.01,10.2,1570.79,26.18
8242,NCR_M77486,Gurgaon CyberHub,Rain,0.54,Medium,22,571.05,30,1.7373,609.1,1.0,False,792.22,748.65,829.46,3.8,796.02,13.27
8771,NCR_M74056,Rohini,Clear,0.6,Medium,18,422.96,0,1.2214,466.31,1.0,False,467.44,440.18,488.48,5.0,472.44,7.87
11035,NCR_M91912,Saket,Heatwave,0.9,Medium,21,598.77,0,1.8036,524.42,0.75,False,816.11,789.18,880.04,20.53,836.64,13.94
12156,NCR_M98619,Lajpat Nagar,Clear,0.94,Low,17,461.58,35,1.6817,512.66,1.0,False,643.97,609.62,674.88,2.0,645.97,10.77
1636,NCR_M77274,Connaught Place,Smog,0.57,Medium,22,1519.97,0,1.4339,1299.19,0.75,False,1850.5,1791.28,1998.54,21.11,1871.61,31.19
8270,NCR_M66671,Gurgaon CyberHub,Smog,0.9,Medium,14,1030.11,0,1.6165,1070.84,1.0,False,1309.7,1282.2,1438.49,39.3,1349.0,22.48
12155,NCR_M76475,Gurgaon CyberHub,Smog,0.62,High,19,354.64,0,1.4943,364.37,1.0,False,433.52,422.25,472.53,30.5,464.02,7.73
3512,NCR_M54029,Faridabad,Clear,0.43,High,13,412.78,51,1.2716,466.78,1.0,False,522.98,504.16,561.33,16.1,539.08,8.98
1638,NCR_M90023,Lajpat Nagar,Smog,0.73,Medium,12,1215.29,0,1.616,1274.45,1.0,False,1544.9,1507.82,1689.09,34.02,1578.92,26.32
8297,NCR_M91633,Rohini,Clear,0.34,Low,23,815.28,0,1.3147,798.14,0.75,False,951.11,914.02,1016.1,11.0,962.11,16.04
12165,NCR_M71129,Connaught Place,Clear,0.96,Medium,12,441.28,15,1.7979,487.57,1.0,False,611.81,588.56,654.63,13.8,625.61,10.43
18547,NCR_M18109,Lajpat Nagar,Rain,0.36,High,14,651.48,0,1.5284,691.73,1.0,False,805.41,766.75,848.37,2.53,807.94,13.47
1646,NCR_M52496,Faridabad,Rain,0.95,Low,23,1035.61,27,1.7808,1056.42,1.0,False,1418.02,1355.62,1503.1,6.6,1424.62,23.74
12167,NCR_M82807,Rohini,Fog,0.86,Medium,21,627.2,0,1.5645,603.56,0.75,False,797.05,779.51,874.09,38.64,835.69,13.93
12170,NCR_M93186,Saket,Clear,0.54,Low,1,325.0,0,1.3156,361.57,1.0,False,372.77,354.14,391.41,0.0,372.77,6.21
17584,NCR_M76534,Noida Sector 18,Smog,0.34,High,10,786.3,26,1.2388,811.24,1.0,False,904.1,854.38,946.59,3.06,907.16,15.12
18548,NCR_M99026,Faridabad,Heatwave,0.68,High,11,783.4,18,1.2467,672.84,0.75,False,910.48,868.6,962.07,4.2,914.68,15.24
8311,NCR_M56831,Dwarka,Smog,0.62,Low,19,545.42,0,1.5669,247.56,0.25,True,715.46,677.3,749.8,2.35,717.81,11.96
4505,NCR_M74641,Noida Sector 18,Clear,0.95,High,9,1602.39,45,1.315,1642.72,1.0,False,1889.12,1828.67,2040.25,18.0,1907.12,31.79
18620,NCR_M52510,Faridabad,Smog,0.3,High,11,761.41,35,1.1884,780.9,1.0,False,868.2,819.0,908.13,4.08,872.28,14.54
4659,NCR_M66407,Faridabad,Clear,0.63,High,21,1432.12,37,1.2592,1352.99,0.75,False,1677.2,1635.27,1830.95,31.62,1708.82,28.48
11130,NCR_M94221,Lajpat Nagar,Clear,0.9,High,12,878.98,108,1.4859,911.02,1.0,False,1203.1,1164.6,1299.35,20.7,1223.8,20.4
18624,NCR_M39520,Saket,Fog,0.97,Medium,7,892.06,0,1.5446,904.58,1.0,False,1108.67,1067.65,1188.12,13.65,1122.32,18.71
12183,NCR_M49650,Connaught Place,Fog,0.93,Low,14,334.96,0,1.9557,340.12,1.0,False,468.43,428.61,482.01,25.96,494.39,8.24
4689,NCR_M34525,Connaught Place,Clear,0.36,High,14,695.53,0,1.2591,651.31,0.75,False,794.36,761.0,844.67,9.2,803.56,13.39
12172,NCR_M96494,Gurgaon CyberHub,Clear,0.87,Medium,18,316.23,17,1.53,192.28,0.25,True,431.16,397.38,445.38,17.0,448.16,7.47
17677,NCR_M33886,Gurgaon CyberHub,Rain,0.81,High,20,676.09,0,1.8772,382.91,0.25,True,966.88,887.92,996.86,24.03,990.91,16.52
9262,NCR_M44370,Dwarka,Clear,0.94,Medium,13,722.3,0,1.4924,780.92,1.0,False,882.39,839.15,927.98,1.15,883.54,14.73
12201,NCR_M95403,Gurgaon CyberHub,Fog,0.58,High,0,334.75,65,1.4478,336.6,1.0,False,481.0,458.39,507.45,3.15,484.15,8.07
8866,NCR_M30677,Dwarka,Smog,0.34,High,22,636.14,0,1.1059,618.35,0.75,False,681.7,636.25,708.97,11.73,693.43,11.56
9261,NCR_M64094,Gurgaon CyberHub,Heatwave,0.72,Low,10,990.3,35,1.6049,902.09,0.75,False,1318.7,1230.79,1371.45,10.5,1329.2,22.15
12211,NCR_M47765,Noida Sector 18,Fog,0.47,Low,20,377.19,25,1.6343,436.6,1.0,False,514.16,502.33,563.0,36.83,550.99,9.18
12193,NCR_M50800,Noida Sector 18,Clear,0.65,Medium,13,131.92,33,1.3881,171.95,1.0,False,194.3,183.62,203.44,3.45,197.75,3.3
8874,NCR_M79415,Faridabad,Clear,0.42,High,20,861.33,82,1.2738,899.74,1.0,False,1064.67,1002.56,1112.58,5.75,1070.42,17.84
4330,NCR_M93096,Dwarka,Heatwave,0.59,Medium,20,550.09,0,1.388,559.3,1.0,False,648.08,595.15,668.17,22.94,671.02,11.18
873,NCR_M72308,Lajpat Nagar,Heatwave,0.71,Medium,7,189.38,78,1.3915,226.68,1.0,False,315.41,301.84,334.86,7.35,322.76,5.38
4337,NCR_M82063,Dwarka,Rain,0.34,Medium,13,579.42,0,1.4416,595.33,1.0,False,695.69,638.88,717.26,24.03,719.72,12.0
11304,NCR_M95433,Dwarka,Rain,0.44,Low,16,342.82,58,1.3797,295.56,0.75,False,477.66,433.88,489.6,30.25,507.91,8.47
18709,NCR_M31924,Connaught Place,Heatwave,0.81,High,12,817.5,0,1.6094,873.97,1.0,False,1037.1,996.65,1107.97,13.28,1050.38,17.51
1905,NCR_M78389,Noida Sector 18,Heatwave,0.86,Low,16,1364.99,51,1.7066,1388.37,1.0,False,1849.81,1781.36,1982.37,13.65,1863.46,31.06
4353,NCR_M47575,Lajpat Nagar,Clear,0.45,Medium,13,837.83,50,1.4579,883.15,1.0,False,1072.0,1039.84,1161.33,23.0,1095.0,18.25
18712,NCR_M43392,Lajpat Nagar,Clear,0.31,High,14,536.25,26,1.2954,361.78,0.25,True,672.1,636.26,704.36,2.3,674.4,11.24
2382,NCR_M53665,Noida Sector 18,Clear,0.43,Medium,19,661.1,35,1.3017,557.56,0.75,False,807.42,748.21,836.48,16.1,823.52,13.73
5011,NCR_M67385,Saket,Smog,0.76,Medium,0,837.2,0,1.4289,860.23,1.0,False,1000.76,932.38,1039.79,11.22,1011.98,16.87
8390,NCR_M31028,Noida Sector 18,Heatwave,0.92,Low,20,371.83,0,2.0191,414.45,1.0,False,528.35,476.4,539.45,40.45,568.8,9.48
12217,NCR_M35465,Connaught Place,Clear,0.33,Medium,21,222.6,0,1.4687,225.24,1.0,False,269.77,257.63,285.51,5.75,275.52,4.59
11341,NCR_M34486,Faridabad,Clear,0.78,Medium,20,776.91,0,1.4406,658.25,0.75,False,948.02,918.64,1025.45,21.85,969.87,16.16
4356,NCR_M19457,Connaught Place,Clear,0.9,High,9,534.84,20,1.4676,574.92,1.0,False,672.16,611.66,689.63,26.0,698.16,11.64
8920,NCR_M74796,Saket,Clear,0.5,High,21,378.35,97,1.2804,404.83,1.0,False,537.88,493.95,554.56,21.85,559.73,9.33
8917,NCR_M35555,Connaught Place,Clear,0.98,Medium,10,394.36,0,1.5232,418.45,1.0,False,486.71,438.85,496.93,33.5,520.21,8.67
4389,NCR_M46923,Faridabad,Clear,0.8,Medium,21,380.88,0,1.4449,370.93,0.75,False,465.45,446.83,496.48,11.5,476.95,7.95
5161,NCR_M13410,Noida Sector 18,Clear,0.5,Medium,12,611.78,35,1.3077,637.2,1.0,False,739.62,666.89,755.16,38.53,778.15,12.97
12251,NCR_M69328,Gurgaon CyberHub,Clear,0.35,Medium,19,299.7,15,1.4381,293.44,0.75,False,383.38,347.6,392.59,33.35,416.73,6.95
5246,NCR_M91401,Rohini,Heatwave,0.6,Medium,18,717.37,0,1.261,743.78,1.0,False,805.57,746.49,834.57,14.7,820.27,13.67
